year,month,variable,old_product,new_product,old_value,new_value,delta_new_minus_old
1901,1,pre,CRU-CY4.08,CRU-CY4.10,139.8,141.6,1.799999999999983
1901,2,pre,CRU-CY4.08,CRU-CY4.10,9.6,3.3,-6.3
1901,3,pre,CRU-CY4.08,CRU-CY4.10,17.3,13.8,-3.5
1901,4,pre,CRU-CY4.08,CRU-CY4.10,7.1,6.4,-0.6999999999999993
1901,5,pre,CRU-CY4.08,CRU-CY4.10,21.2,21.8,0.6000000000000014
1901,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1901,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1901,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1901,9,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.1,-0.1
1901,10,pre,CRU-CY4.08,CRU-CY4.10,5.4,4.5,-0.9000000000000004
1901,11,pre,CRU-CY4.08,CRU-CY4.10,40.4,39.0,-1.3999999999999986
1901,12,pre,CRU-CY4.08,CRU-CY4.10,103.8,107.6,3.799999999999997
1902,1,pre,CRU-CY4.08,CRU-CY4.10,147.0,152.8,5.800000000000011
1902,2,pre,CRU-CY4.08,CRU-CY4.10,39.6,36.0,-3.6000000000000014
1902,3,pre,CRU-CY4.08,CRU-CY4.10,43.1,40.0,-3.1000000000000014
1902,4,pre,CRU-CY4.08,CRU-CY4.10,30.1,32.7,2.6000000000000014
1902,5,pre,CRU-CY4.08,CRU-CY4.10,1.0,0.8,-0.19999999999999996
1902,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1902,7,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1902,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1902,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1902,10,pre,CRU-CY4.08,CRU-CY4.10,13.0,12.8,-0.1999999999999993
1902,11,pre,CRU-CY4.08,CRU-CY4.10,112.3,117.2,4.900000000000006
1902,12,pre,CRU-CY4.08,CRU-CY4.10,112.7,115.6,2.8999999999999915
1903,1,pre,CRU-CY4.08,CRU-CY4.10,102.4,102.1,-0.30000000000001137
1903,2,pre,CRU-CY4.08,CRU-CY4.10,79.6,80.3,0.7000000000000028
1903,3,pre,CRU-CY4.08,CRU-CY4.10,53.7,54.8,1.0999999999999943
1903,4,pre,CRU-CY4.08,CRU-CY4.10,5.4,3.8,-1.6000000000000005
1903,5,pre,CRU-CY4.08,CRU-CY4.10,1.5,1.1,-0.3999999999999999
1903,6,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.2,-0.09999999999999998
1903,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1903,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1903,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1903,10,pre,CRU-CY4.08,CRU-CY4.10,6.7,5.2,-1.5
1903,11,pre,CRU-CY4.08,CRU-CY4.10,48.5,46.6,-1.8999999999999986
1903,12,pre,CRU-CY4.08,CRU-CY4.10,78.8,76.0,-2.799999999999997
1904,1,pre,CRU-CY4.08,CRU-CY4.10,138.2,144.8,6.600000000000023
1904,2,pre,CRU-CY4.08,CRU-CY4.10,61.6,61.9,0.29999999999999716
1904,3,pre,CRU-CY4.08,CRU-CY4.10,53.6,52.8,-0.8000000000000043
1904,4,pre,CRU-CY4.08,CRU-CY4.10,36.8,36.4,-0.3999999999999986
1904,5,pre,CRU-CY4.08,CRU-CY4.10,7.4,6.9,-0.5
1904,6,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.3,-0.10000000000000003
1904,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1904,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1904,9,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.1,-0.1
1904,10,pre,CRU-CY4.08,CRU-CY4.10,22.3,22.9,0.5999999999999979
1904,11,pre,CRU-CY4.08,CRU-CY4.10,94.9,99.7,4.799999999999997
1904,12,pre,CRU-CY4.08,CRU-CY4.10,214.1,232.1,18.0
1905,1,pre,CRU-CY4.08,CRU-CY4.10,99.4,95.9,-3.5
1905,2,pre,CRU-CY4.08,CRU-CY4.10,93.4,94.0,0.5999999999999943
1905,3,pre,CRU-CY4.08,CRU-CY4.10,88.3,95.3,7.0
1905,4,pre,CRU-CY4.08,CRU-CY4.10,31.5,31.7,0.1999999999999993
1905,5,pre,CRU-CY4.08,CRU-CY4.10,3.1,4.3,1.1999999999999997
1905,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1905,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1905,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1905,9,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.3,0.0
1905,10,pre,CRU-CY4.08,CRU-CY4.10,15.6,15.2,-0.40000000000000036
1905,11,pre,CRU-CY4.08,CRU-CY4.10,25.3,20.6,-4.699999999999999
1905,12,pre,CRU-CY4.08,CRU-CY4.10,197.6,211.0,13.400000000000006
1906,1,pre,CRU-CY4.08,CRU-CY4.10,109.3,109.0,-0.29999999999999716
1906,2,pre,CRU-CY4.08,CRU-CY4.10,94.6,93.6,-1.0
1906,3,pre,CRU-CY4.08,CRU-CY4.10,47.4,46.2,-1.1999999999999957
1906,4,pre,CRU-CY4.08,CRU-CY4.10,51.8,54.6,2.8000000000000043
1906,5,pre,CRU-CY4.08,CRU-CY4.10,21.7,22.5,0.8000000000000007
1906,6,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.5,0.09999999999999998
1906,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1906,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1906,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1906,10,pre,CRU-CY4.08,CRU-CY4.10,16.0,15.2,-0.8000000000000007
1906,11,pre,CRU-CY4.08,CRU-CY4.10,55.2,50.9,-4.300000000000004
1906,12,pre,CRU-CY4.08,CRU-CY4.10,64.3,55.5,-8.799999999999997
1907,1,pre,CRU-CY4.08,CRU-CY4.10,209.6,226.0,16.400000000000006
1907,2,pre,CRU-CY4.08,CRU-CY4.10,88.7,94.5,5.799999999999997
1907,3,pre,CRU-CY4.08,CRU-CY4.10,69.1,68.4,-0.6999999999999886
1907,4,pre,CRU-CY4.08,CRU-CY4.10,15.0,13.3,-1.6999999999999993
1907,5,pre,CRU-CY4.08,CRU-CY4.10,0.9,0.7,-0.20000000000000007
1907,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1907,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1907,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1907,9,pre,CRU-CY4.08,CRU-CY4.10,0.7,0.7,0.0
1907,10,pre,CRU-CY4.08,CRU-CY4.10,11.9,9.3,-2.5999999999999996
1907,11,pre,CRU-CY4.08,CRU-CY4.10,87.5,81.9,-5.599999999999994
1907,12,pre,CRU-CY4.08,CRU-CY4.10,85.0,79.1,-5.900000000000006
1908,1,pre,CRU-CY4.08,CRU-CY4.10,152.1,148.4,-3.6999999999999886
1908,2,pre,CRU-CY4.08,CRU-CY4.10,97.0,99.3,2.299999999999997
1908,3,pre,CRU-CY4.08,CRU-CY4.10,87.2,90.3,3.0999999999999943
1908,4,pre,CRU-CY4.08,CRU-CY4.10,31.2,30.2,-1.0
1908,5,pre,CRU-CY4.08,CRU-CY4.10,2.1,2.4,0.2999999999999998
1908,6,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.7,0.19999999999999996
1908,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1908,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1908,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1908,10,pre,CRU-CY4.08,CRU-CY4.10,2.3,0.9,-1.4
1908,11,pre,CRU-CY4.08,CRU-CY4.10,77.7,74.2,-3.5
1908,12,pre,CRU-CY4.08,CRU-CY4.10,113.6,108.1,-5.5
1909,1,pre,CRU-CY4.08,CRU-CY4.10,99.6,95.9,-3.6999999999999886
1909,2,pre,CRU-CY4.08,CRU-CY4.10,53.4,47.4,-6.0
1909,3,pre,CRU-CY4.08,CRU-CY4.10,26.5,24.6,-1.8999999999999986
1909,4,pre,CRU-CY4.08,CRU-CY4.10,57.1,67.6,10.499999999999993
1909,5,pre,CRU-CY4.08,CRU-CY4.10,7.3,8.4,1.1000000000000005
1909,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1909,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1909,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1909,9,pre,CRU-CY4.08,CRU-CY4.10,1.3,1.5,0.19999999999999996
1909,10,pre,CRU-CY4.08,CRU-CY4.10,41.5,43.1,1.6000000000000014
1909,11,pre,CRU-CY4.08,CRU-CY4.10,49.1,50.9,1.7999999999999972
1909,12,pre,CRU-CY4.08,CRU-CY4.10,65.0,64.1,-0.9000000000000057
1910,1,pre,CRU-CY4.08,CRU-CY4.10,113.6,107.7,-5.8999999999999915
1910,2,pre,CRU-CY4.08,CRU-CY4.10,35.0,32.3,-2.700000000000003
1910,3,pre,CRU-CY4.08,CRU-CY4.10,102.9,109.5,6.599999999999994
1910,4,pre,CRU-CY4.08,CRU-CY4.10,25.7,25.0,-0.6999999999999993
1910,5,pre,CRU-CY4.08,CRU-CY4.10,5.9,5.9,0.0
1910,6,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.2,-0.09999999999999998
1910,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1910,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1910,9,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.5,0.09999999999999998
1910,10,pre,CRU-CY4.08,CRU-CY4.10,16.5,16.5,0.0
1910,11,pre,CRU-CY4.08,CRU-CY4.10,43.4,42.2,-1.1999999999999957
1910,12,pre,CRU-CY4.08,CRU-CY4.10,56.5,58.3,1.7999999999999972
1911,1,pre,CRU-CY4.08,CRU-CY4.10,166.8,169.1,2.299999999999983
1911,2,pre,CRU-CY4.08,CRU-CY4.10,137.7,144.6,6.900000000000006
1911,3,pre,CRU-CY4.08,CRU-CY4.10,68.7,68.1,-0.6000000000000085
1911,4,pre,CRU-CY4.08,CRU-CY4.10,53.4,54.1,0.7000000000000028
1911,5,pre,CRU-CY4.08,CRU-CY4.10,4.7,4.7,0.0
1911,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1911,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1911,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1911,9,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.3,0.0
1911,10,pre,CRU-CY4.08,CRU-CY4.10,17.8,19.4,1.5999999999999979
1911,11,pre,CRU-CY4.08,CRU-CY4.10,52.5,53.9,1.3999999999999986
1911,12,pre,CRU-CY4.08,CRU-CY4.10,205.9,211.7,5.799999999999983
1912,1,pre,CRU-CY4.08,CRU-CY4.10,146.4,157.2,10.799999999999983
1912,2,pre,CRU-CY4.08,CRU-CY4.10,72.3,71.0,-1.2999999999999972
1912,3,pre,CRU-CY4.08,CRU-CY4.10,45.8,46.2,0.4000000000000057
1912,4,pre,CRU-CY4.08,CRU-CY4.10,19.4,17.2,-2.1999999999999993
1912,5,pre,CRU-CY4.08,CRU-CY4.10,11.5,11.5,0.0
1912,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1912,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1912,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1912,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1912,10,pre,CRU-CY4.08,CRU-CY4.10,38.4,39.7,1.3000000000000043
1912,11,pre,CRU-CY4.08,CRU-CY4.10,40.9,45.6,4.700000000000003
1912,12,pre,CRU-CY4.08,CRU-CY4.10,134.2,143.1,8.900000000000006
1913,1,pre,CRU-CY4.08,CRU-CY4.10,120.5,119.5,-1.0
1913,2,pre,CRU-CY4.08,CRU-CY4.10,112.9,113.0,0.09999999999999432
1913,3,pre,CRU-CY4.08,CRU-CY4.10,35.8,32.9,-2.8999999999999986
1913,4,pre,CRU-CY4.08,CRU-CY4.10,19.7,18.8,-0.8999999999999986
1913,5,pre,CRU-CY4.08,CRU-CY4.10,4.5,3.9,-0.6000000000000001
1913,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1913,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1913,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1913,9,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.4,-0.09999999999999998
1913,10,pre,CRU-CY4.08,CRU-CY4.10,31.9,33.9,2.0
1913,11,pre,CRU-CY4.08,CRU-CY4.10,42.3,42.6,0.30000000000000426
1913,12,pre,CRU-CY4.08,CRU-CY4.10,131.7,129.2,-2.5
1914,1,pre,CRU-CY4.08,CRU-CY4.10,79.9,75.6,-4.300000000000011
1914,2,pre,CRU-CY4.08,CRU-CY4.10,31.8,30.7,-1.1000000000000014
1914,3,pre,CRU-CY4.08,CRU-CY4.10,43.5,42.8,-0.7000000000000028
1914,4,pre,CRU-CY4.08,CRU-CY4.10,53.6,56.9,3.299999999999997
1914,5,pre,CRU-CY4.08,CRU-CY4.10,6.1,5.6,-0.5
1914,6,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.3,-0.2
1914,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1914,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1914,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1914,10,pre,CRU-CY4.08,CRU-CY4.10,6.9,5.9,-1.0
1914,11,pre,CRU-CY4.08,CRU-CY4.10,147.8,158.6,10.799999999999983
1914,12,pre,CRU-CY4.08,CRU-CY4.10,104.9,100.9,-4.0
1915,1,pre,CRU-CY4.08,CRU-CY4.10,44.3,37.6,-6.699999999999996
1915,2,pre,CRU-CY4.08,CRU-CY4.10,54.7,57.0,2.299999999999997
1915,3,pre,CRU-CY4.08,CRU-CY4.10,61.7,60.9,-0.8000000000000043
1915,4,pre,CRU-CY4.08,CRU-CY4.10,28.5,30.8,2.3000000000000007
1915,5,pre,CRU-CY4.08,CRU-CY4.10,0.8,0.5,-0.30000000000000004
1915,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1915,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1915,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1915,9,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.6,0.09999999999999998
1915,10,pre,CRU-CY4.08,CRU-CY4.10,4.8,3.5,-1.2999999999999998
1915,11,pre,CRU-CY4.08,CRU-CY4.10,46.6,47.9,1.2999999999999972
1915,12,pre,CRU-CY4.08,CRU-CY4.10,37.5,33.6,-3.8999999999999986
1916,1,pre,CRU-CY4.08,CRU-CY4.10,165.0,169.2,4.199999999999989
1916,2,pre,CRU-CY4.08,CRU-CY4.10,91.7,96.9,5.200000000000003
1916,3,pre,CRU-CY4.08,CRU-CY4.10,79.6,81.9,2.3000000000000114
1916,4,pre,CRU-CY4.08,CRU-CY4.10,37.3,44.5,7.200000000000003
1916,5,pre,CRU-CY4.08,CRU-CY4.10,0.4,0.1,-0.30000000000000004
1916,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1916,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1916,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1916,9,pre,CRU-CY4.08,CRU-CY4.10,0.7,0.9,0.20000000000000007
1916,10,pre,CRU-CY4.08,CRU-CY4.10,2.5,1.5,-1.0
1916,11,pre,CRU-CY4.08,CRU-CY4.10,30.8,27.3,-3.5
1916,12,pre,CRU-CY4.08,CRU-CY4.10,130.9,136.7,5.799999999999983
1917,1,pre,CRU-CY4.08,CRU-CY4.10,201.3,210.5,9.199999999999989
1917,2,pre,CRU-CY4.08,CRU-CY4.10,95.6,100.9,5.300000000000011
1917,3,pre,CRU-CY4.08,CRU-CY4.10,38.0,36.1,-1.8999999999999986
1917,4,pre,CRU-CY4.08,CRU-CY4.10,4.0,2.5,-1.5
1917,5,pre,CRU-CY4.08,CRU-CY4.10,2.0,1.7,-0.30000000000000004
1917,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1917,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1917,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1917,9,pre,CRU-CY4.08,CRU-CY4.10,2.4,2.5,0.10000000000000009
1917,10,pre,CRU-CY4.08,CRU-CY4.10,8.5,7.5,-1.0
1917,11,pre,CRU-CY4.08,CRU-CY4.10,35.6,33.2,-2.3999999999999986
1917,12,pre,CRU-CY4.08,CRU-CY4.10,125.1,132.0,6.900000000000006
1918,1,pre,CRU-CY4.08,CRU-CY4.10,111.5,114.0,2.5
1918,2,pre,CRU-CY4.08,CRU-CY4.10,107.0,108.5,1.5
1918,3,pre,CRU-CY4.08,CRU-CY4.10,90.6,94.3,3.700000000000003
1918,4,pre,CRU-CY4.08,CRU-CY4.10,16.3,17.6,1.3000000000000007
1918,5,pre,CRU-CY4.08,CRU-CY4.10,17.1,17.4,0.29999999999999716
1918,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1918,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1918,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1918,9,pre,CRU-CY4.08,CRU-CY4.10,3.3,3.6,0.30000000000000027
1918,10,pre,CRU-CY4.08,CRU-CY4.10,54.8,57.8,3.0
1918,11,pre,CRU-CY4.08,CRU-CY4.10,64.8,63.7,-1.0999999999999943
1918,12,pre,CRU-CY4.08,CRU-CY4.10,144.3,148.3,4.0
1919,1,pre,CRU-CY4.08,CRU-CY4.10,106.3,104.2,-2.0999999999999943
1919,2,pre,CRU-CY4.08,CRU-CY4.10,104.4,106.8,2.3999999999999915
1919,3,pre,CRU-CY4.08,CRU-CY4.10,38.3,36.5,-1.7999999999999972
1919,4,pre,CRU-CY4.08,CRU-CY4.10,21.6,20.9,-0.7000000000000028
1919,5,pre,CRU-CY4.08,CRU-CY4.10,3.2,3.4,0.19999999999999973
1919,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1919,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1919,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1919,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1919,10,pre,CRU-CY4.08,CRU-CY4.10,4.6,2.9,-1.6999999999999997
1919,11,pre,CRU-CY4.08,CRU-CY4.10,43.8,43.3,-0.5
1919,12,pre,CRU-CY4.08,CRU-CY4.10,165.6,170.4,4.800000000000011
1920,1,pre,CRU-CY4.08,CRU-CY4.10,132.0,134.9,2.9000000000000057
1920,2,pre,CRU-CY4.08,CRU-CY4.10,162.8,173.0,10.199999999999989
1920,3,pre,CRU-CY4.08,CRU-CY4.10,69.3,72.8,3.5
1920,4,pre,CRU-CY4.08,CRU-CY4.10,20.8,22.1,1.3000000000000007
1920,5,pre,CRU-CY4.08,CRU-CY4.10,6.0,5.5,-0.5
1920,6,pre,CRU-CY4.08,CRU-CY4.10,0.2,0.0,-0.2
1920,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1920,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.1,0.1
1920,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.2,0.1
1920,10,pre,CRU-CY4.08,CRU-CY4.10,8.3,7.1,-1.200000000000001
1920,11,pre,CRU-CY4.08,CRU-CY4.10,66.3,64.8,-1.5
1920,12,pre,CRU-CY4.08,CRU-CY4.10,80.8,92.9,12.100000000000009
1921,1,pre,CRU-CY4.08,CRU-CY4.10,120.4,121.3,0.8999999999999915
1921,2,pre,CRU-CY4.08,CRU-CY4.10,108.5,114.5,6.0
1921,3,pre,CRU-CY4.08,CRU-CY4.10,47.9,48.9,1.0
1921,4,pre,CRU-CY4.08,CRU-CY4.10,14.0,12.2,-1.8000000000000007
1921,5,pre,CRU-CY4.08,CRU-CY4.10,8.9,8.6,-0.3000000000000007
1921,6,pre,CRU-CY4.08,CRU-CY4.10,0.8,1.2,0.3999999999999999
1921,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1921,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.1,0.1
1921,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.2,0.1
1921,10,pre,CRU-CY4.08,CRU-CY4.10,1.6,1.4,-0.20000000000000018
1921,11,pre,CRU-CY4.08,CRU-CY4.10,37.5,37.1,-0.3999999999999986
1921,12,pre,CRU-CY4.08,CRU-CY4.10,162.6,164.1,1.5
1922,1,pre,CRU-CY4.08,CRU-CY4.10,131.5,131.4,-0.09999999999999432
1922,2,pre,CRU-CY4.08,CRU-CY4.10,126.6,124.5,-2.0999999999999943
1922,3,pre,CRU-CY4.08,CRU-CY4.10,32.0,33.0,1.0
1922,4,pre,CRU-CY4.08,CRU-CY4.10,5.4,5.5,0.09999999999999964
1922,5,pre,CRU-CY4.08,CRU-CY4.10,2.3,2.6,0.30000000000000027
1922,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1922,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1922,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1922,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1922,10,pre,CRU-CY4.08,CRU-CY4.10,0.8,0.7,-0.10000000000000009
1922,11,pre,CRU-CY4.08,CRU-CY4.10,46.3,44.1,-2.1999999999999957
1922,12,pre,CRU-CY4.08,CRU-CY4.10,112.7,111.9,-0.7999999999999972
1923,1,pre,CRU-CY4.08,CRU-CY4.10,82.0,83.0,1.0
1923,2,pre,CRU-CY4.08,CRU-CY4.10,104.1,104.0,-0.09999999999999432
1923,3,pre,CRU-CY4.08,CRU-CY4.10,27.3,26.7,-0.6000000000000014
1923,4,pre,CRU-CY4.08,CRU-CY4.10,26.5,25.6,-0.8999999999999986
1923,5,pre,CRU-CY4.08,CRU-CY4.10,5.6,5.4,-0.1999999999999993
1923,6,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.0,-0.1
1923,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1923,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1923,9,pre,CRU-CY4.08,CRU-CY4.10,1.5,1.4,-0.10000000000000009
1923,10,pre,CRU-CY4.08,CRU-CY4.10,31.3,32.1,0.8000000000000007
1923,11,pre,CRU-CY4.08,CRU-CY4.10,13.9,12.4,-1.5
1923,12,pre,CRU-CY4.08,CRU-CY4.10,97.7,94.2,-3.5
1924,1,pre,CRU-CY4.08,CRU-CY4.10,99.5,94.0,-5.5
1924,2,pre,CRU-CY4.08,CRU-CY4.10,145.6,146.1,0.5
1924,3,pre,CRU-CY4.08,CRU-CY4.10,49.7,48.7,-1.0
1924,4,pre,CRU-CY4.08,CRU-CY4.10,1.3,1.1,-0.19999999999999996
1924,5,pre,CRU-CY4.08,CRU-CY4.10,3.4,3.0,-0.3999999999999999
1924,6,pre,CRU-CY4.08,CRU-CY4.10,0.3,0.3,0.0
1924,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1924,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1924,9,pre,CRU-CY4.08,CRU-CY4.10,0.1,0.1,0.0
1924,10,pre,CRU-CY4.08,CRU-CY4.10,26.7,25.9,-0.8000000000000007
1924,11,pre,CRU-CY4.08,CRU-CY4.10,91.6,88.7,-2.8999999999999915
1924,12,pre,CRU-CY4.08,CRU-CY4.10,87.3,89.4,2.1000000000000085
1925,1,pre,CRU-CY4.08,CRU-CY4.10,54.7,57.1,2.3999999999999986
1925,2,pre,CRU-CY4.08,CRU-CY4.10,33.6,34.5,0.8999999999999986
1925,3,pre,CRU-CY4.08,CRU-CY4.10,13.5,14.0,0.5
1925,4,pre,CRU-CY4.08,CRU-CY4.10,57.8,56.8,-1.0
1925,5,pre,CRU-CY4.08,CRU-CY4.10,0.6,0.6,0.0
1925,6,pre,CRU-CY4.08,CRU-CY4.10,1.1,1.1,0.0
1925,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1925,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1925,9,pre,CRU-CY4.08,CRU-CY4.10,0.5,0.5,0.0
1925,10,pre,CRU-CY4.08,CRU-CY4.10,7.0,6.1,-0.9000000000000004
1925,11,pre,CRU-CY4.08,CRU-CY4.10,68.6,67.0,-1.5999999999999943
1925,12,pre,CRU-CY4.08,CRU-CY4.10,65.7,66.2,0.5
1926,1,pre,CRU-CY4.08,CRU-CY4.10,129.5,124.2,-5.299999999999997
1926,2,pre,CRU-CY4.08,CRU-CY4.10,103.0,104.0,1.0
1926,3,pre,CRU-CY4.08,CRU-CY4.10,81.0,81.5,0.5
1926,4,pre,CRU-CY4.08,CRU-CY4.10,22.5,22.3,-0.1999999999999993
1926,5,pre,CRU-CY4.08,CRU-CY4.10,3.3,3.3,0.0
1926,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1926,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1926,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1926,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1926,10,pre,CRU-CY4.08,CRU-CY4.10,1.0,0.9,-0.09999999999999998
1926,11,pre,CRU-CY4.08,CRU-CY4.10,19.4,19.8,0.40000000000000213
1926,12,pre,CRU-CY4.08,CRU-CY4.10,105.7,101.2,-4.5
1927,1,pre,CRU-CY4.08,CRU-CY4.10,67.2,64.8,-2.4000000000000057
1927,2,pre,CRU-CY4.08,CRU-CY4.10,198.1,197.0,-1.0999999999999943
1927,3,pre,CRU-CY4.08,CRU-CY4.10,16.3,16.0,-0.3000000000000007
1927,4,pre,CRU-CY4.08,CRU-CY4.10,45.7,45.0,-0.7000000000000028
1927,5,pre,CRU-CY4.08,CRU-CY4.10,1.6,1.5,-0.10000000000000009
1927,6,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1927,7,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1927,8,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1927,9,pre,CRU-CY4.08,CRU-CY4.10,0.0,0.0,0.0
1927,10,pre,CRU-CY4.08,CRU-CY4.10,18.6,19.2,0.5999999999999979
1927,11,pre,CRU-CY4.08,CRU-CY4.10,34.5,36.8,2.299999999999997
1927,12,pre,CRU-CY4.08,CRU-CY4.10,48.8,55.2,6.400000000000006
