year,month,variable,old_product,new_product,old_value,new_value,delta_new_minus_old
1928,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,68.73,107.2,38.47
1929,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,72.43,118.6,46.16999999999999
1929,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,55.66,97.4,41.74000000000001
1929,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.1,22.7,8.6
1929,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,35.85,45.0,9.149999999999999
1929,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.4,2.0,0.6000000000000001
1929,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.12,0.4,0.28
1929,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1929,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1929,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.09,0.2,0.11000000000000001
1929,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.54,2.8,1.2599999999999998
1929,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,61.17,86.2,25.03
1929,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,67.17,90.0,22.83
1930,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,82.93,123.3,40.36999999999999
1930,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,54.43,81.0,26.57
1930,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,12.71,20.3,7.59
1930,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.34,33.3,8.959999999999997
1930,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.7,1.9,0.19999999999999996
1930,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1930,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1930,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1930,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.2,2.5,1.3
1930,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.15,2.4,1.25
1930,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,28.47,44.4,15.93
1930,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,58.28,92.1,33.81999999999999
1931,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,84.1,127.7,43.60000000000001
1931,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,61.04,99.5,38.46
1931,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,25.51,43.7,18.19
1931,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,11.42,17.0,5.58
1931,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.78,1.6,0.8200000000000001
1931,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.14,0.4,0.26
1931,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1931,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1931,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.66,1.3,0.64
1931,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.01,5.0,0.9900000000000002
1931,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,27.78,36.7,8.920000000000002
1931,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,86.52,128.3,41.780000000000015
1932,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,57.2,76.2,19.0
1932,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,64.28,91.6,27.319999999999993
1932,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.11,15.2,7.09
1932,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.21,13.7,5.489999999999998
1932,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.49,1.6,1.11
1932,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1932,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1932,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1932,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1932,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.49,11.7,4.209999999999999
1932,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.51,37.5,12.989999999999998
1932,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.95,14.3,5.350000000000001
1933,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,50.14,69.5,19.36
1933,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,32.37,47.1,14.730000000000004
1933,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,26.01,41.1,15.09
1933,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,14.16,22.0,7.84
1933,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.84,2.0,1.1600000000000001
1933,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.1,0.09000000000000001
1933,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1933,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1933,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.3,2.5,1.2
1933,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.88,7.3,3.42
1933,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.46,14.2,3.7399999999999984
1933,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,30.97,49.6,18.630000000000003
1934,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,105.19,145.0,39.81
1934,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,75.41,118.4,42.99000000000001
1934,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.69,17.8,9.110000000000001
1934,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.4,12.1,2.6999999999999993
1934,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.15,4.8,1.65
1934,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.1,0.09000000000000001
1934,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1934,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1934,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1934,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.35,6.2,2.85
1934,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.52,7.8,3.2800000000000002
1934,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,94.13,153.5,59.370000000000005
1935,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,77.96,129.1,51.14
1935,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,99.88,153.3,53.420000000000016
1935,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.98,20.4,9.419999999999998
1935,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,13.68,22.7,9.02
1935,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.48,3.1,1.62
1935,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1935,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1935,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1935,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.77,1.6,0.8300000000000001
1935,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,21.45,31.5,10.05
1935,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,35.57,62.9,27.33
1935,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,22.55,44.9,22.349999999999998
1936,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.21,41.9,17.689999999999998
1936,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,64.58,99.4,34.82000000000001
1936,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,16.72,29.2,12.48
1936,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,8.22,13.3,5.08
1936,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.12,5.1,1.9799999999999995
1936,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1936,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1936,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1936,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.25,0.5,0.25
1936,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.0,1.6,0.6000000000000001
1936,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,81.91,134.5,52.59
1936,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,85.73,125.4,39.67
1937,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,107.41,156.5,49.09
1937,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,16.56,22.5,5.940000000000001
1937,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.3,7.6,4.3
1937,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,29.21,35.3,6.089999999999996
1937,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.05,3.5,1.4500000000000002
1937,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.2,0.15000000000000002
1937,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1937,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1937,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1937,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.63,32.9,8.27
1937,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,36.68,56.6,19.92
1937,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.43,43.7,19.270000000000003
1938,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,118.55,176.7,58.14999999999999
1938,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,81.89,132.8,50.91000000000001
1938,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,38.68,55.5,16.82
1938,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,5.28,10.7,5.419999999999999
1938,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.61,14.3,6.69
1938,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1938,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1938,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1938,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.36,0.8,0.44000000000000006
1938,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.04,2.1,1.06
1938,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,93.9,145.9,52.0
1938,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,45.16,70.3,25.14
1939,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,39.86,66.6,26.739999999999995
1939,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,78.64,117.5,38.86
1939,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,54.79,82.3,27.509999999999998
1939,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.11,15.6,5.49
1939,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.29,1.1,0.81
1939,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.08,0.3,0.21999999999999997
1939,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1939,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1939,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1939,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.91,4.6,0.6899999999999995
1939,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,76.22,104.2,27.980000000000004
1939,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,44.48,71.5,27.020000000000003
1940,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,104.28,163.2,58.91999999999999
1940,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,26.5,50.9,24.4
1940,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,27.43,43.9,16.47
1940,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.36,30.3,5.940000000000001
1940,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.1,2.6,1.5
1940,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.1,0.09000000000000001
1940,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1940,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1940,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.08,0.2,0.12000000000000001
1940,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,11.77,15.7,3.9299999999999997
1940,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,48.11,84.6,36.489999999999995
1940,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,76.86,126.7,49.84
1941,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,56.64,97.8,41.16
1941,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,31.21,46.2,14.990000000000002
1941,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,47.32,63.8,16.479999999999997
1941,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,5.03,9.3,4.2700000000000005
1941,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.08,0.3,0.21999999999999997
1941,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1941,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1941,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1941,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.09,0.2,0.11000000000000001
1941,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.79,6.2,2.41
1941,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.85,13.1,3.25
1941,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,156.74,227.5,70.75999999999999
1942,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,76.63,114.9,38.27000000000001
1942,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,49.61,76.9,27.290000000000006
1942,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,64.06,91.9,27.840000000000003
1942,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.51,3.1,1.59
1942,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.5,1.0,0.5
1942,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.1,0.08
1942,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1942,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1942,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.5,0.9,0.4
1942,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,33.17,48.3,15.129999999999995
1942,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,45.25,71.3,26.049999999999997
1942,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,23.43,33.8,10.369999999999997
1943,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,107.42,177.9,70.48
1943,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,52.13,70.4,18.270000000000003
1943,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,73.79,103.8,30.00999999999999
1943,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,35.65,52.9,17.25
1943,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.45,2.2,0.7500000000000002
1943,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1943,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1943,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1943,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.0,-0.02
1943,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.2,14.0,3.8000000000000007
1943,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,4.26,6.6,2.34
1943,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,35.42,54.7,19.28
1944,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,142.87,214.7,71.82999999999998
1944,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,30.34,51.9,21.56
1944,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,29.03,43.4,14.369999999999997
1944,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,9.61,13.1,3.49
1944,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.78,11.8,4.0200000000000005
1944,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1944,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.04,0.0,-0.04
1944,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1944,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.0,-0.02
1944,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.2,1.9,0.7
1944,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,125.65,202.6,76.94999999999999
1944,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,109.87,166.4,56.53
1945,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,86.08,132.0,45.92
1945,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,73.66,112.4,38.74000000000001
1945,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,22.75,32.9,10.149999999999999
1945,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.07,10.4,3.33
1945,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.3,15.6,5.299999999999999
1945,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.01,0.0,-0.01
1945,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1945,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1945,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.17,0.4,0.23
1945,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.26,2.4,1.14
1945,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,46.81,71.7,24.89
1945,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,65.59,96.6,31.00999999999999
1946,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,31.11,41.8,10.689999999999998
1946,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,84.97,134.7,49.72999999999999
1946,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.42,37.9,13.479999999999997
1946,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.98,1.7,0.72
1946,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,10.85,18.1,7.250000000000002
1946,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1946,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1946,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1946,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.1,0.05
1946,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.56,5.1,2.5399999999999996
1946,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,3.63,5.6,1.9699999999999998
1946,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,35.17,60.1,24.93
1947,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,84.41,143.5,59.09
1947,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,13.38,25.0,11.62
1947,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,31.26,39.3,8.039999999999996
1947,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,7.92,11.0,3.08
1947,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.57,5.3,2.73
1947,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.02,0.1,0.08
1947,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1947,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1947,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.24,0.3,0.06
1947,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.82,2.8,0.9799999999999998
1947,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,46.52,68.0,21.479999999999997
1947,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,24.19,37.5,13.309999999999999
1948,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,71.64,110.3,38.66
1948,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,66.77,110.3,43.53
1948,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,63.36,93.9,30.540000000000006
1948,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,15.06,21.4,6.339999999999998
1948,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,2.36,4.8,2.44
1948,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1948,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1948,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1948,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.07,0.2,0.13
1948,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.29,2.3,1.0099999999999998
1948,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,30.32,48.1,17.78
1948,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,69.08,106.7,37.620000000000005
1949,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,82.16,130.1,47.94
1949,2,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,95.47,143.0,47.53
1949,3,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,58.99,89.4,30.410000000000004
1949,4,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,40.42,61.1,20.68
1949,5,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,1.09,1.9,0.8099999999999998
1949,6,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1949,7,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.05,0.0,-0.05
1949,8,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.0,0.0,0.0
1949,9,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.95,1.9,0.95
1949,10,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,0.18,0.3,0.12
1949,11,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,5.5,6.2,0.7000000000000002
1949,12,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,109.21,168.1,58.89
1950,1,pre,CCKP-CRU-TS4.08-ISR,CRU-CY4.08-Israel,84.8,128.4,43.60000000000001
