year,month,pre,tmp,tmx,pet,wet,date,days_in_month,pet_mm,balance_mm,product,geography_id,source_status,pre_baseline_n,pre_anomaly,tmp_baseline_n,tmp_anomaly,tmx_baseline_n,tmx_anomaly,pet_mm_baseline_n,pet_mm_anomaly,balance_mm_baseline_n,balance_mm_anomaly,wet_baseline_n,wet_anomaly
1902,5,0.8,19.4,25.8,5.2,0.5,1902-05-01,31,161.20000000000002,-160.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-3.783333333333333,30.0,-2.15666666666667,30.0,-2.1800000000000033,30.0,-6.509999999999991,30.0,2.7266666666666595,30.0,-0.6000000000000003
1902,6,0.0,21.0,27.2,5.9,0.0,1902-06-01,30,177.0,-177.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.10666666666666669,30.0,-3.3133333333333326,30.0,-3.3500000000000014,30.0,-16.900000000000006,30.0,16.79333333333335,30.0,-0.05000000000000001
1902,7,0.0,23.6,29.5,6.0,0.0,1902-07-01,31,186.0,-186.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-2.6999999999999993,30.0,-2.653333333333329,30.0,-16.016666666666737,30.0,16.016666666666737,30.0,0.0
1902,8,0.0,24.0,29.9,5.6,0.0,1902-08-01,31,173.6,-173.6,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-2.7133333333333276,30.0,-2.509999999999998,30.0,-12.813333333333361,30.0,12.813333333333361,30.0,0.0
1902,9,0.0,23.5,29.4,4.8,0.0,1902-09-01,30,144.0,-144.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.4133333333333333,30.0,-1.5966666666666605,30.0,-1.4766666666666666,30.0,-3.4000000000000057,30.0,2.9866666666666504,30.0,-0.09333333333333334
1902,10,12.8,21.2,27.1,3.5,2.5,1902-10-01,31,108.5,-95.7,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-3.1599999999999984,30.0,-1.2233333333333292,30.0,-1.1699999999999982,30.0,-3.8233333333333235,30.0,0.6633333333333553,30.0,-0.07999999999999963
1902,11,117.2,15.9,21.5,2.4,9.3,1902-11-01,30,72.0,45.2,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,65.87333333333333,30.0,-1.816666666666661,30.0,-1.8399999999999928,30.0,-2.799999999999997,30.0,68.67333333333333,30.0,4.366666666666668
1902,12,115.6,11.8,16.6,1.7,9.6,1902-12-01,31,52.699999999999996,62.9,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,24.11333333333333,30.0,-1.9999999999999982,30.0,-2.0366666666666653,30.0,-4.960000000000001,30.0,29.07333333333333,30.0,0.6500000000000004
1903,1,102.1,9.9,14.5,1.7,10.9,1903-01-01,31,52.699999999999996,49.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-6.42333333333336,30.0,-2.3333333333333304,30.0,-2.2866666666666653,30.0,-4.13333333333334,30.0,-2.289999999999985,30.0,-0.07666666666666799
1903,2,80.3,10.0,14.9,2.2,10.4,1903-02-01,28,61.60000000000001,18.69999999999999,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.28666666666667595,30.0,-2.846666666666666,30.0,-2.94333333333333,30.0,-6.4199999999999875,30.0,6.133333333333322,30.0,0.046666666666666856
