year,product,geography_id,rain_mm,rain_mm_months,former_mm,former_mm_months,latter_mm,latter_mm_months,pet_mm,pet_mm_months,balance_mm,balance_mm_months,wet_days,wet_days_months,spring_tmx_c,spring_tmx_c_months,annual_tmp_c,annual_tmp_c_months,rain_mm_baseline_n,rain_mm_anomaly,rain_mm_z,rain_percent_baseline,former_mm_baseline_n,former_mm_anomaly,former_mm_z,latter_mm_baseline_n,latter_mm_anomaly,latter_mm_z,pet_mm_baseline_n,pet_mm_anomaly,pet_mm_z,balance_mm_baseline_n,balance_mm_anomaly,balance_mm_z,wet_days_baseline_n,wet_days_anomaly,wet_days_z,spring_tmx_c_baseline_n,spring_tmx_c_anomaly,spring_tmx_c_z,annual_tmp_c_baseline_n,annual_tmp_c_anomaly,annual_tmp_c_z
1952,CRU-CY4.10,CRU-CY:Israel,546.6999999999999,12,48.9,2,58.199999999999996,2,1495.6,12,-948.9000000000001,12,54.9,12,23.391304347826086,3,19.584699453551913,12,30,138.41000000000003,1.3891629845235498,133.89992407357516,30,-14.919999999999987,-0.34875024679464295,30,-1.9900000000000162,-0.06979802096296525,30,-5.99666666666667,-0.21073131154562122,30,144.40666666666675,1.223779493848727,30,7.289999999999999,1.048257106880432,30,-1.0217028985507248,-1.0598691376913405,30,-0.1612239189560114,-0.26602343838322756
1953,CRU-CY4.10,CRU-CY:Israel,443.7,12,31.3,2,149.7,2,1484.3999999999999,12,-1040.6999999999998,12,52.5,12,22.65652173913043,3,18.637534246575346,12,30,35.41000000000008,0.3553952841700672,108.67275710891771,30,-32.51999999999998,-0.7601446397963668,30,89.50999999999998,3.139507968037672,30,-17.196666666666715,-0.6043150840821915,30,52.606666666667024,0.44581708997554886,30,4.890000000000001,0.7031518865082735,30,-1.7564855072463814,-1.8220999300024334,30,-1.1083891259325789,-1.828869365392453
1954,CRU-CY4.10,CRU-CY:Israel,513.6,12,137.0,2,59.6,2,1472.7,12,-959.1,12,53.800000000000004,12,23.650000000000002,3,19.301917808219176,12,30,105.31000000000012,1.0569521992643245,125.79294129172895,30,73.18,1.7105591863560319,30,-0.5900000000000105,-0.020693885612135626,30,-28.896666666666533,-1.0154695607498505,30,134.20666666666682,1.1373392267517075,30,6.190000000000005,0.8900838808765268,30,-0.7630072463768087,-0.7915097759013388,30,-0.44400556428874793,-0.7326201201299718
1955,CRU-CY4.10,CRU-CY:Israel,320.3,12,77.1,2,48.6,2,1489.5,12,-1169.2,12,44.10000000000001,12,23.997826086956525,3,19.703013698630137,12,30,-87.9899999999999,-0.8831186403310959,78.44914154155137,30,13.280000000000008,0.31041576926493736,30,-11.59000000000001,-0.40651209194008114,30,-12.096666666666579,-0.4250939019449992,30,-75.8933333333332,-0.6431607847271075,30,-3.509999999999991,-0.5047163847942808,30,-0.41518115942028544,-0.43069046593159116,30,-0.04290967387778721,-0.07080201907253227
1956,CRU-CY4.10,CRU-CY:Israel,523.5999999999999,12,149.1,2,87.39999999999999,2,1486.8,12,-963.2,12,53.8,12,22.35326086956522,3,18.775956284153004,12,30,115.31,1.1573179954151471,128.24218080286073,30,85.28,1.993392831544717,30,27.20999999999998,0.9543739449257627,30,-14.796666666666624,-0.5199757042529236,30,130.1066666666668,1.102593629193101,30,6.189999999999998,0.8900838808765258,30,-2.0597463768115922,-2.136689265882299,30,-0.9699670883549203,-1.6004695930580015
1957,CRU-CY4.10,CRU-CY:Israel,433.5,12,19.9,2,103.69999999999999,2,1472.3,12,-1038.8,12,53.0,12,23.16304347826087,3,18.81917808219178,12,30,25.210000000000093,0.25302217209622724,106.17453280756328,30,-43.91999999999999,-1.0266160079906654,30,43.50999999999998,1.5260863779389908,30,-29.296666666666624,-1.029526124054731,30,54.50666666666689,0.46191870835636517,30,5.390000000000001,0.77504880741914,30,-1.24996376811594,-1.296656809858984,30,-0.9267452903161448,-1.5291525614299735
1958,CRU-CY4.10,CRU-CY:Israel,369.6000000000001,12,65.1,2,15.2,2,1521.0,12,-1151.4,12,41.4,12,24.78804347826087,3,19.234794520547943,12,30,-38.68999999999983,-0.3883152653075348,90.52389233143113,30,1.2800000000000082,0.029919592218307388,30,-44.99000000000001,-1.5779964638812973,30,19.40333333333342,0.6818604583141001,30,-58.09333333333325,-0.492314044106818,30,-6.210000000000001,-0.8929597577129609,30,0.3750362318840601,0.3890459039059231,30,-0.511128851959981,-0.8433751985173165
1959,CRU-CY4.10,CRU-CY:Israel,320.99999999999994,12,13.0,2,49.599999999999994,2,1461.0,12,-1140.0,12,40.400000000000006,12,23.89021739130435,3,18.224383561643837,12,30,-87.28999999999996,-0.8760930346005389,78.62058830733058,30,-50.819999999999986,-1.1879013097924775,30,-10.590000000000018,-0.3714377095466318,30,-40.59666666666658,-1.4266240374175176,30,-46.69333333333316,-0.39570433382191245,30,-7.209999999999994,-1.0367535995346926,30,-0.5227898550724603,-0.5423189399534823,30,-1.5215398108640876,-2.510578174405171
1960,CRU-CY4.10,CRU-CY:Israel,211.2,12,23.0,2,72.5,2,1505.1,12,-1293.8999999999999,12,34.9,12,25.072826086956525,3,19.812841530054644,12,30,-197.08999999999992,-1.9781094763365816,51.72793847510349,30,-40.819999999999986,-0.9541544955869526,30,12.309999999999988,0.431765647263364,30,3.5033333333333303,0.12311206694521824,30,-200.59333333333302,-1.6999354226681254,30,-12.71,-1.827619729554224,30,0.6598188405797139,0.6844667139436542,30,0.06691815754671993,0.11041660862806613
1961,CRU-CY4.10,CRU-CY:Israel,384.4,12,69.6,2,43.0,2,1476.3,12,-1091.8999999999999,12,46.4,12,23.32608695652174,3,18.670684931506848,12,30,-23.88999999999993,-0.2397738870043169,94.14876680790617,30,5.780000000000008,0.13510565861079363,30,-17.190000000000012,-0.6029286333433989,30,-25.296666666666624,-0.8889604910059566,30,1.406666666666979,0.011920847292467502,30,-1.2100000000000009,-0.17399054860429683,30,-1.0869202898550725,-1.1275227583106677,30,-1.0752384410010762,-1.774169918515445
1962,CRU-CY4.10,CRU-CY:Israel,401.1,12,38.1,2,24.0,2,1506.2,12,-1105.1,12,47.400000000000006,12,24.414130434782606,3,19.895890410958906,12,30,-7.189999999999884,-0.07216300743244101,98.23899679149626,30,-25.719999999999985,-0.6011968061366099,30,-36.19000000000001,-1.269341898818941,30,4.603333333333467,0.161767616033636,30,-11.793333333333067,-0.0999430277742647,30,-0.20999999999999375,-0.03019670678256299,30,0.0011231884057956165,0.001165145688442431,30,0.14996703845098125,0.24744930821192032
1963,CRU-CY4.10,CRU-CY:Israel,295.50000000000006,12,16.8,2,51.400000000000006,2,1502.0,12,-1206.5,12,42.5,12,22.719565217391303,3,19.47232876712329,12,30,-112.78999999999985,-1.1320258147851379,72.37502755394453,30,-47.01999999999998,-1.099077520394378,30,-8.790000000000006,-0.3083038212384221,30,0.40333333333342125,0.014173701332421186,30,-113.19333333333316,-0.9592609771505235,30,-5.109999999999999,-0.7347865317090545,30,-1.6934420289855083,-1.7567014300704134,30,-0.2735946053846341,-0.4514378394894419
1964,CRU-CY4.10,CRU-CY:Israel,524.5,12,75.5,2,67.5,2,1450.4,12,-925.9000000000001,12,58.2,12,23.101086956521737,3,18.250273224043713,12,30,116.2100000000001,1.166350917068722,128.4626123588626,30,11.680000000000014,0.2730162789920535,30,7.309999999999988,0.2563937352961161,30,-51.19666666666649,-1.7991229649967668,30,167.40666666666675,1.4186938216165172,30,10.590000000000003,1.522776784892151,30,-1.311920289855074,-1.3609277494473486,30,-1.495650148464211,-2.4678595935966046
1965,CRU-CY4.10,CRU-CY:Israel,566.6,12,136.39999999999998,2,72.4,2,1505.9,12,-939.3,12,55.800000000000004,12,23.51086956521739,3,18.932602739726025,12,30,158.31000000000012,1.5888909188636897,138.77391070072747,30,72.57999999999998,1.6965343775036998,30,12.209999999999994,0.4282582090240193,30,4.303333333333512,0.15122519355497954,30,154.0066666666669,1.3051350393518057,30,8.190000000000005,1.1776715645199924,30,-0.9021376811594202,-0.9358374998892399,30,-0.8133206327818989,-1.3419990820325847
1966,CRU-CY4.10,CRU-CY:Israel,333.7,12,75.1,2,73.19999999999999,2,1499.5000000000002,12,-1165.8,12,46.4,12,24.422826086956523,3,19.62876712328767,12,30,-74.58999999999992,-0.7486284734889924,81.73112248646797,30,11.280000000000008,0.2636664064238324,30,13.009999999999977,0.4563177149387784,30,-2.0966666666663514,-0.0736798193230549,30,-72.49333333333311,-0.6143473623614334,30,-1.2100000000000009,-0.17399054860429683,30,0.009818840579711718,0.010185628437689253,30,-0.1171562492202547,-0.19331069761527098
1967,CRU-CY4.10,CRU-CY:Israel,596.5000000000001,12,58.8,2,113.0,2,1432.3,12,-835.8,12,59.00000000000001,12,21.820652173913043,3,18.01808219178082,12,30,188.2100000000002,1.8889846493546532,146.09713683901157,30,-5.019999999999989,-0.11734090073117327,30,52.80999999999999,1.8522781341980725,30,-69.29666666666662,-2.4351824545424763,30,257.5066666666669,2.182249514306862,30,11.390000000000008,1.6378118583495378,30,-2.592355072463768,-2.6891938342734742,30,-1.7278411807271041,-2.850980517367095
1968,CRU-CY4.10,CRU-CY:Israel,436.3,12,113.4,2,55.3,2,1465.6,12,-1029.3,12,53.00000000000001,12,23.925,3,18.877049180327866,12,30,28.010000000000105,0.281124595018458,106.86031987068017,30,49.58000000000002,1.1589167048309932,30,-4.890000000000015,-0.17151372990396901,30,-35.99666666666667,-1.26497355941143,30,64.00666666666689,0.5424268002604524,30,5.390000000000008,0.775048807419141,30,-0.48800724637681014,-0.5062370089565098,30,-0.8688741921800585,-1.4336638237236576
1969,CRU-CY4.10,CRU-CY:Israel,552.8,12,71.30000000000001,2,119.3,2,1453.1,12,-900.3,12,57.49999999999999,12,23.554347826086957,3,19.179178082191783,12,30,144.51000000000005,1.4503861201755524,135.39396017536555,30,7.480000000000025,0.17484261702573325,30,59.109999999999985,2.0732467432768047,30,-48.49666666666667,-1.7042411626888505,30,193.0066666666669,1.6356419429580589,30,9.889999999999993,1.4221210956169366,30,-0.8586594202898539,-0.8907350861430205,30,-0.5667452903161418,-0.9351436920382529
1970,CRU-CY4.10,CRU-CY:Israel,388.30000000000007,12,75.7,2,107.69999999999999,2,1465.8999999999999,12,-1077.6000000000001,12,48.0,12,24.689130434782605,3,18.89123287671233,12,30,-19.98999999999984,-0.20063122650549478,95.10397021724758,30,11.880000000000017,0.277691215276164,30,47.50999999999998,1.6663839075127893,30,-35.696666666666715,-1.2544311369327736,30,15.706666666666706,0.13310671194809132,30,0.39000000000000057,0.056079598310475876,30,0.2761231884057942,0.28643791263327134,30,-0.8546904957955945,-1.4102603752427387
1971,CRU-CY4.10,CRU-CY:Israel,455.20000000000005,12,47.599999999999994,2,150.0,2,1444.9,12,-989.7,12,54.00000000000001,12,23.321739130434782,3,18.529041095890413,12,30,46.91000000000014,0.4708159497435149,111.48938254671928,30,-16.21999999999999,-0.3791373326413613,30,89.80999999999999,3.1500302827557074,30,-56.69666666666649,-1.9924007104388317,30,103.6066666666668,0.8780184254606471,30,6.390000000000008,0.9188426492408738,30,-1.0912681159420288,-1.1320329996852891,30,-1.2168822766175111,-2.0078857369899574
1972,CRU-CY4.10,CRU-CY:Israel,488.0,12,52.699999999999996,2,99.89999999999999,2,1437.7,12,-949.7,12,55.699999999999996,12,23.382608695652177,3,18.31639344262295,12,30,79.7100000000001,0.8000157611182159,119.52288814323155,30,-11.11999999999999,-0.2599264573965435,30,39.70999999999998,1.3928037248438825,30,-63.89666666666653,-2.2454188499266277,30,143.6066666666668,1.2169998650568041,30,8.089999999999996,1.1632921803378178,30,-1.0303985507246338,-1.06888962044058,30,-1.4295299298849748,-2.358759603923868
1973,CRU-CY4.10,CRU-CY:Israel,305.2,12,54.7,2,67.9,2,1475.0,12,-1169.8,12,42.9,12,23.33478260869565,3,18.61808219178082,12,30,-103.08999999999992,-1.0346709925188398,74.75078987974236,30,-9.119999999999983,-0.21317709455543837,30,7.709999999999994,0.2704234882534961,30,-26.59666666666658,-0.9346443217468068,30,-76.49333333333311,-0.648245506321049,30,-4.710000000000001,-0.6772689949803616,30,-1.07822463768116,-1.1185022755614245,30,-1.1278411807271027,-1.8609657350475663
1974,CRU-CY4.10,CRU-CY:Israel,605.5,12,93.9,2,88.0,2,1453.8999999999999,12,-848.4,12,57.5,12,23.297826086956523,3,18.542191780821916,12,30,197.2100000000001,1.9793138658903933,148.30145239903013,30,30.08000000000002,0.7031104171302196,30,27.809999999999988,0.9754185743618327,30,-47.696666666666715,-1.676128036079097,30,244.90666666666687,2.0754703608340725,30,9.89,1.4221210956169374,30,-1.1151811594202883,-1.1568393272457078,30,-1.203731591686008,-1.986186782856933
1975,CRU-CY4.10,CRU-CY:Israel,411.5,12,46.1,2,43.7,2,1454.2,12,-1042.7,12,49.49999999999999,12,24.01521739130435,3,18.4572602739726,12,30,3.2100000000000932,0.03221742056441532,100.78620588307332,30,-17.719999999999985,-0.4141993547721899,30,-16.49000000000001,-0.578376565667984,30,-47.39666666666653,-1.6655856136004326,30,50.6066666666668,0.4288680179957391,30,1.8899999999999935,0.27177036104307406,30,-0.39778985507246034,-0.4126495004331049,30,-1.2886630985353236,-2.126325861632757
1976,CRU-CY4.10,CRU-CY:Israel,381.3999999999999,12,47.6,2,92.0,2,1416.9,12,-1035.5,12,50.50000000000001,12,22.86521739130435,3,18.389890710382517,12,30,-26.889999999999986,-0.26988362584956455,93.4139949545666,30,-16.219999999999985,-0.3791373326413611,30,31.809999999999988,1.1157161039356311,30,-84.69666666666649,-2.9763601417802534,30,57.80666666666684,0.48988467712304773,30,2.8900000000000077,0.4155642028648089,30,-1.5477898550724625,-1.6056083440205797,30,-1.3560326621254077,-2.237487301353755
1977,CRU-CY4.10,CRU-CY:Israel,421.80000000000007,12,95.2,2,137.3,2,1465.5,12,-1043.7,12,48.900000000000006,12,22.904347826086955,3,18.60876712328767,12,30,13.510000000000161,0.13559419059976432,103.3089225795391,30,31.380000000000017,0.7334975029769377,30,77.11,2.704585626358898,30,-36.09666666666658,-1.2684877002376462,30,49.6066666666668,0.42039348200583515,30,1.2900000000000063,0.1854940559500362,30,-1.508659420289856,-1.5650161716489857,30,-1.1371562492202543,-1.8763358275584645
1978,CRU-CY4.10,CRU-CY:Israel,413.6,12,56.0,2,72.7,2,1469.0,12,-1055.4,12,49.699999999999996,12,24.268478260869568,3,18.869589041095892,12,30,5.310000000000116,0.0532942377560885,101.300546180411,30,-7.819999999999986,-0.1827900087087202,30,12.509999999999991,0.43878052374205406,30,-32.59666666666658,-1.1454927713199685,30,37.90666666666675,0.32124141092395886,30,2.0899999999999963,0.30052912940742105,30,-0.14452898550724314,-0.1499279403613838,30,-0.876334331412032,-1.4459732372533503
1979,CRU-CY4.10,CRU-CY:Israel,290.1,12,42.1,2,56.2,2,1474.6000000000001,12,-1184.5,12,43.699999999999996,12,24.256521739130434,3,19.343561643835617,12,30,-118.18999999999988,-1.186223344706583,71.05243821793336,30,-21.719999999999985,-0.5076980804543999,30,-3.990000000000009,-0.1399467857498642,30,-26.996666666666442,-0.9487008850516794,30,-91.19333333333316,-0.7728211853726371,30,-3.9100000000000037,-0.5622339215229758,30,-0.15648550724637644,-0.1623311041415968,30,-0.40236172867230735,-0.663906765375371
1980,CRU-CY4.10,CRU-CY:Israel,653.5999999999999,12,155.9,2,93.5,2,1456.3,12,-802.6999999999999,12,61.900000000000006,12,23.43152173913044,3,18.74590163934426,12,30,245.31,2.462073345375854,160.08229444757404,30,92.08000000000001,2.1523406652044743,30,33.30999999999999,1.1683276775258054,30,-45.296666666666624,-1.5917886562498291,30,290.6066666666669,2.462756655572682,30,14.290000000000006,2.0548139996325627,30,-0.9814855072463722,-1.0181494049760835,30,-1.0000217331636634,-1.6500604974546988
1981,CRU-CY4.10,CRU-CY:Israel,478.49999999999994,12,28.3,2,65.19999999999999,2,1457.0,12,-978.5,12,52.7,12,23.226086956521737,3,18.766027397260274,12,30,70.21000000000004,0.7046682547749329,117.19611060765634,30,-35.51999999999998,-0.8302686840580242,30,5.009999999999977,0.17572265579118163,30,-44.59666666666658,-1.567189670466292,30,114.80666666666684,0.9729332285475715,30,5.090000000000003,0.7319106548726204,30,-1.186920289855074,-1.2312583099269712,30,-0.9798959752476506,-1.6168525010509707
1982,CRU-CY4.10,CRU-CY:Israel,363.2,12,65.2,2,75.4,2,1433.1000000000001,12,-1069.9,12,48.00000000000001,12,22.544565217391302,3,18.04054794520548,12,30,-45.08999999999992,-0.4525493748440628,88.95637904430676,30,1.3800000000000168,0.03225706036036284,30,15.209999999999994,0.5334813562043681,30,-68.49666666666644,-2.407069327932715,30,23.40666666666675,0.19836063907035192,30,0.3900000000000077,0.056079598310476896,30,-1.868442028985509,-1.9382386453989424,30,-1.705375427302446,-2.8139114707231663
1983,CRU-CY4.10,CRU-CY:Israel,567.9,12,101.60000000000001,2,99.10000000000001,2,1405.6,12,-837.7,12,59.39999999999999,12,22.099999999999998,3,17.94739726027397,12,30,159.61000000000007,1.6019384723632963,139.09231183717458,30,37.78000000000002,0.8830954640684738,30,38.91,1.3647442189291235,30,-95.99666666666667,-3.3734580551430478,30,255.6066666666668,2.1661478959260436,30,11.789999999999992,1.6953293950782287,30,-2.313007246376813,-2.3994108259540234,30,-1.7985261122339544,-2.9676123958321363
1984,CRU-CY4.10,CRU-CY:Israel,351.90000000000003,12,60.8,2,120.0,2,1465.1,12,-1113.1999999999998,12,42.800000000000004,12,23.54565217391304,3,18.48989071038251,12,30,-56.38999999999987,-0.565962724494493,86.18873839672784,30,-3.019999999999989,-0.07059153789006828,30,59.80999999999999,2.0977988109522197,30,-36.49666666666667,-1.2825442635425268,30,-19.893333333332976,-0.16858676929248573,30,-4.809999999999995,-0.6916483791625341,30,-0.86735507246377,-0.8997555688922674,30,-1.2560326621254134,-2.0724848376338434
1985,CRU-CY4.10,CRU-CY:Israel,410.8,12,64.1,2,62.4,2,1463.8,12,-1053.0,12,48.7,12,23.5,3,19.00328767123288,12,30,2.5100000000001046,0.025191814833857774,100.6147591172941,30,0.28000000000000824,0.006544910797754892,30,2.2099999999999866,0.07751438508952313,30,-37.796666666666624,-1.328228094283377,30,40.30666666666684,0.34158029729972905,30,1.0900000000000034,0.15673528758568925,30,-0.9130072463768109,-0.9471131033257939,30,-0.7426357012750451,-1.2253672035675371
1986,CRU-CY4.10,CRU-CY:Israel,330.1,12,39.0,2,38.2,2,1468.3999999999999,12,-1138.3,12,46.10000000000001,12,23.445652173913043,3,18.841369863013696,12,30,-78.18999999999988,-0.7847601601032886,80.84939626246053,30,-24.819999999999986,-0.5801595928581127,30,-21.99000000000001,-0.7712856688319568,30,-33.196666666666715,-1.1665776162772896,30,-44.99333333333311,-0.3812976226390754,30,-1.509999999999991,-0.21712870115081523,30,-0.9673550724637678,-1.0034911205085673,30,-0.9045535094942281,-1.492535576330486
1987,CRU-CY4.10,CRU-CY:Israel,527.7,12,247.7,2,73.0,2,1456.6,12,-928.9,12,54.0,12,22.03369565217391,3,18.81616438356164,12,30,119.41000000000014,1.1984679718369862,129.24636900242479,30,183.88,4.298136419611193,30,12.809999999999988,0.44930283846008884,30,-44.99666666666667,-1.5812462337711728,30,164.40666666666687,1.3932702136468065,30,6.390000000000001,0.9188426492408727,30,-2.3793115942028997,-2.4681920069170062,30,-0.9297589889462827,-1.5341252384187944
1988,CRU-CY4.10,CRU-CY:Israel,566.4000000000001,12,59.1,2,72.1,2,1477.8000000000002,12,-911.4,12,61.1,12,23.630434782608695,3,18.855464480874314,12,30,158.11000000000018,1.5868836029406739,138.72492591050485,30,-4.719999999999985,-0.11032849630500742,30,11.909999999999982,0.417735894305984,30,-23.796666666666397,-0.8362483786126582,30,181.90666666666687,1.541574593470125,30,13.490000000000002,1.9397789261751759,30,-0.7825724637681155,-0.8118058620871395,30,-0.8904588916336102,-1.4692791096085585
1989,CRU-CY4.10,CRU-CY:Israel,380.6,12,53.1,2,61.8,2,1487.4,12,-1106.8,12,49.699999999999996,12,25.206521739130434,3,18.822191780821917,12,30,-27.689999999999884,-0.2779128895416294,93.21805579367609,30,-10.719999999999985,-0.2505765848283224,30,1.6099999999999852,0.05646975565345332,30,-14.196666666666488,-0.49889085929560256,30,-13.493333333333112,-0.11434973895710177,30,2.0899999999999963,0.30052912940742105,30,0.7935144927536228,0.8231566362132712,30,-0.9237315916860069,-1.5241798844411525
1990,CRU-CY4.10,CRU-CY:Israel,418.00000000000006,12,86.4,2,91.6,2,1460.4,12,-1042.3999999999999,12,49.5,12,23.25978260869565,3,19.10054794520548,12,30,9.71000000000015,0.09745518806245122,102.37821156530902,30,22.58000000000002,0.5278003064760758,30,31.409999999999982,1.101686350978251,30,-41.19666666666649,-1.4477088823748305,30,50.90666666666698,0.4314103787927118,30,1.8900000000000006,0.27177036104307506,30,-1.1532246376811592,-1.1963039392736503,30,-0.6453754273024437,-1.0648853552919997
1991,CRU-CY4.10,CRU-CY:Israel,366.7,12,30.1,2,108.4,2,1478.0,12,-1111.3000000000002,12,48.1,12,24.254347826086953,3,19.031780821917813,12,30,-41.58999999999992,-0.4174213461912746,89.81361287320289,30,-33.719999999999985,-0.7881942575010298,30,48.209999999999994,1.6909359751882045,30,-23.59666666666658,-0.8292200969602259,30,-17.99333333333334,-0.15248515091167136,30,0.490000000000002,0.07045898249264936,30,-0.15865942028985813,-0.16458622482891125,30,-0.7141425505901111,-1.1783528029459667
1992,CRU-CY4.10,CRU-CY:Israel,719.0,12,103.5,2,34.1,2,1413.8000000000002,12,-694.8,12,63.0,12,22.192391304347826,3,17.981967213114757,12,30,310.7100000000001,3.118465652202241,176.100320850376,30,39.680000000000014,0.9275073587675234,30,-26.09000000000001,-0.9150906366451002,30,-87.7966666666664,-3.0852985073930506,30,398.5066666666669,3.3771590888833156,30,15.39,2.2129872256364678,30,-2.220615942028985,-2.3035681967433077,30,-1.7639561593931674,-2.910571121938023
1993,CRU-CY4.10,CRU-CY:Israel,491.3,12,65.4,2,28.9,2,1460.4,12,-969.0999999999999,12,50.49999999999999,12,23.088043478260868,3,18.934794520547946,12,30,83.0100000000001,0.8331364738479878,120.33113718190505,30,1.5800000000000196,0.0369319966444734,30,-31.290000000000013,-1.0974774250910382,30,-41.19666666666649,-1.4477088823748305,30,124.20666666666693,1.052593866852669,30,2.8899999999999935,0.4155642028648069,30,-1.3249637681159427,-1.3744584735712133,30,-0.8111288519599782,-1.3383825896770747
1994,CRU-CY4.10,CRU-CY:Israel,390.29999999999995,12,45.5,2,69.0,2,1514.7,12,-1124.3999999999999,12,50.900000000000006,12,24.61413043478261,3,19.553972602739726,12,30,-17.989999999999952,-0.1805580672753312,95.59381811947391,30,-18.319999999999986,-0.4282241636245214,30,8.809999999999988,0.30900530888629046,30,13.103333333333467,0.46046958626228185,30,-31.09333333333302,-0.2635015723794101,30,3.2900000000000063,0.4730817395935018,30,0.20112318840579846,0.20863624892104932,30,-0.19195076976819792,-0.31672349924687987
1995,CRU-CY4.10,CRU-CY:Israel,514.7,12,225.3,2,56.199999999999996,2,1499.8,12,-985.0999999999999,12,51.199999999999996,12,23.80652173913044,3,19.161369863013697,12,30,106.41000000000014,1.0679924368409155,126.06235763795347,30,161.48000000000002,3.774543555790818,30,-3.990000000000016,-0.13994678574986444,30,-1.7966666666666242,-0.06313739684440639,30,108.20666666666693,0.9170012910142064,30,3.5899999999999963,0.5162198921400203,30,-0.6064855072463722,-0.6291410864149513,30,-0.5845535094942278,-0.9645276924267382
1996,CRU-CY4.10,CRU-CY:Israel,377.20000000000005,12,69.30000000000001,2,102.5,2,1486.5,12,-1109.3,12,51.1,12,23.839130434782607,3,19.642622950819675,12,30,-31.08999999999986,-0.3120372602329092,92.3853143598913,30,5.480000000000025,0.12809325418462827,30,42.30999999999999,1.4839971190668517,30,-15.096666666666579,-0.53051812673158,30,-15.993333333333112,-0.13553607893186156,30,3.490000000000002,0.5018405079578477,30,-0.5738768115942037,-0.5953142761052931,30,-0.1033004216882496,-0.17044824081867946
1997,CRU-CY4.10,CRU-CY:Israel,414.0,12,46.0,2,95.80000000000001,2,1472.9,12,-1058.9,12,53.0,12,22.705434782608698,3,18.895068493150685,12,30,5.710000000000093,0.05730886960212121,101.39851576085628,30,-17.819999999999986,-0.41653682291424515,30,35.61,1.24899875703074,30,-28.696666666666488,-1.0084412790974102,30,34.40666666666675,0.2915805349592951,30,5.390000000000001,0.77504880741914,30,-1.7075724637681127,-1.7713597145379296,30,-0.8508548793572395,-1.4039315136206068
1998,CRU-CY4.10,CRU-CY:Israel,442.5,12,79.1,2,104.39999999999999,2,1496.0,12,-1053.5,12,56.00000000000001,12,23.98260869565217,3,20.06931506849315,12,30,34.21000000000009,0.3433513886319685,108.3788483675819,30,15.280000000000008,0.35716513210604234,30,44.20999999999998,1.5506384456144056,30,-5.596666666666579,-0.19667474824074058,30,39.80666666666684,0.3373430293047771,30,8.390000000000008,1.2064303328843393,30,-0.4303985507246395,-0.446476310742774,30,0.3233916959852259,0.5336042658412595
1999,CRU-CY4.10,CRU-CY:Israel,229.9,12,7.3999999999999995,2,45.3,2,1518.2,12,-1288.3,12,34.6,12,24.63695652173913,3,19.898082191780823,12,30,-178.3899999999999,-1.7904254375345414,56.30801636091995,30,-56.41999999999999,-1.3187995257475715,30,-14.890000000000015,-0.522257553838465,30,16.603333333333467,0.5834645151799596,30,-194.9933333333331,-1.6524780211246644,30,-13.009999999999998,-1.8707578821007436,30,0.2239492753623189,0.23231501613781255,30,0.15215881927289843,0.2510658005674244
2000,CRU-CY4.10,CRU-CY:Israel,306.1,12,18.4,2,45.9,2,1511.1,12,-1205.0,12,37.800000000000004,12,24.18152173913044,3,19.31830601092896,12,30,-102.18999999999988,-1.0256380708652653,74.97122143574423,30,-45.41999999999999,-1.061678030121494,30,-14.290000000000013,-0.5012129244023951,30,9.50333333333333,0.33396051651838,30,-111.69333333333316,-0.9465491731656677,30,-9.809999999999995,-1.4106175882711982,30,-0.23148550724637218,-0.24013276785381885,30,-0.4276173615789638,-0.7055791818994132
2001,CRU-CY4.10,CRU-CY:Israel,385.4,12,72.4,2,39.7,2,1502.8,12,-1117.4,12,51.099999999999994,12,25.3,3,20.027123287671234,12,30,-22.88999999999993,-0.22973730738923454,94.39369075901935,30,8.58000000000002,0.20055476658834087,30,-20.49000000000001,-0.7186740952417824,30,1.2033333333333758,0.04228682794217449,30,-24.09333333333325,-0.20417982045008454,30,3.489999999999995,0.5018405079578467,30,0.8869927536231899,0.9201268257676423,30,0.28119991516330956,0.4639867879977885
2002,CRU-CY4.10,CRU-CY:Israel,482.09999999999997,12,70.5,2,82.4,2,1490.2,12,-1008.0999999999999,12,52.9,12,23.972826086956523,3,19.895342465753426,12,30,73.81000000000006,0.7407999413892297,118.0778368316638,30,6.680000000000014,0.156142871889291,30,22.209999999999994,0.7790020329585152,30,-11.396666666666533,-0.40049491616146204,30,85.20666666666693,0.7220869632464161,30,5.289999999999999,0.7606694232369664,30,-0.44018115942028757,-0.45662435383566885,30,0.14941909324550195,0.2465451851230443
2003,CRU-CY4.10,CRU-CY:Israel,572.1,12,60.2,2,110.10000000000001,2,1484.8999999999999,12,-912.8,12,56.2,12,23.897826086956524,3,19.84849315068493,12,30,163.81000000000012,1.6440921067466427,140.12099243184994,30,-3.6199999999999832,-0.08461634674239965,30,49.91,1.7505624252570688,30,-16.696666666666715,-0.5867443799510946,30,180.5066666666669,1.5297102430842597,30,8.590000000000003,1.2351891012486853,30,-0.5151811594202869,-0.5344260175478945,30,0.1025697781770063,0.16924266102411828
