year,product,geography_id,rain_mm,rain_mm_months,former_mm,former_mm_months,latter_mm,latter_mm_months,pet_mm,pet_mm_months,balance_mm,balance_mm_months,wet_days,wet_days_months,spring_tmx_c,spring_tmx_c_months,annual_tmp_c,annual_tmp_c_months,rain_mm_baseline_n,rain_mm_anomaly,rain_mm_z,rain_percent_baseline,former_mm_baseline_n,former_mm_anomaly,former_mm_z,latter_mm_baseline_n,latter_mm_anomaly,latter_mm_z,pet_mm_baseline_n,pet_mm_anomaly,pet_mm_z,balance_mm_baseline_n,balance_mm_anomaly,balance_mm_z,wet_days_baseline_n,wet_days_anomaly,wet_days_z,spring_tmx_c_baseline_n,spring_tmx_c_anomaly,spring_tmx_c_z,annual_tmp_c_baseline_n,annual_tmp_c_anomaly,annual_tmp_c_z
1946,CRU-CY4.08,CRU-CY:Israel,405.0,12,74.10000000000001,2,39.6,2,1505.8000000000002,12,-1100.8,12,50.099999999999994,12,23.79021739130435,3,19.053150684931506,12,30,-1.920000000000016,-0.019570580179852717,99.52816278383958,30,10.536666666666683,0.25482910217896426,30,-20.35,-0.6882499803276692,30,4.003333333333558,0.14250659195599716,30,-5.923333333333403,-0.05074161038573571,30,2.479999999999997,0.3596733268822889,30,-0.5893115942029006,-0.6394372066232287,30,-0.6812575043042202,-1.131334985215568
1947,CRU-CY4.08,CRU-CY:Israel,295.3,12,10.7,2,50.3,2,1533.0,12,-1237.7,12,40.0,12,25.471739130434784,3,19.486027397260273,12,30,-111.62,-1.1377438331641365,72.56954683967365,30,-52.86333333333333,-1.2784988078001227,30,-9.650000000000006,-0.3263691552905165,30,31.203333333333376,1.1107445522897723,30,-142.8233333333335,-1.2234810243092824,30,-7.619999999999997,-1.105125302759292,30,1.0922101449275345,1.1851112569109827,30,-0.24838079197545326,-0.4124752796732456
1948,CRU-CY4.08,CRU-CY:Israel,449.2,12,70.8,2,115.30000000000001,2,1472.0,12,-1022.8,12,52.2,12,22.06413043478261,3,18.150273224043715,12,30,42.27999999999997,0.4309604843771695,110.39024869753268,30,7.236666666666672,0.17501865891506832,30,55.35000000000001,1.8719723052155524,30,-29.796666666666624,-1.0606714616940762,30,72.0766666666666,0.6174371645305285,30,4.580000000000005,0.6642354181939062,30,-2.315398550724641,-2.5123415117895695,30,-1.5841349651920105,-2.6307046837676435
1949,CRU-CY4.08,CRU-CY:Israel,584.4999999999999,12,50.4,2,150.5,2,1408.5,12,-824.0,12,56.1,12,22.31847826086957,3,18.035068493150682,12,30,177.57999999999987,1.810074806426153,143.64002752383757,30,-13.163333333333327,-0.3183549903526504,30,90.55,3.062458757674223,30,-93.29666666666662,-3.3210799352674267,30,270.87666666666655,2.3204364011119814,30,8.480000000000004,1.2298507306297644,30,-2.0610507246376812,-2.2363593912549793,30,-1.699339696085044,-2.8220202167315662
1950,CRU-CY4.08,CRU-CY:Israel,460.0,12,6.5,2,52.0,2,1453.8000000000002,12,-993.8,12,53.60000000000001,12,23.245652173913044,3,18.425205479452053,12,30,53.079999999999984,0.5410449978888402,113.04433303843507,30,-57.063333333333325,-1.3800757355905353,30,-7.950000000000003,-0.2688740709388192,30,-47.99666666666644,-1.708536567505644,30,101.0766666666666,0.8658626064865755,30,5.980000000000011,0.867276812401651,30,-1.133876811594206,-1.2303220031524087,30,-1.3092027097836727,-2.174136532749116
1951,CRU-CY4.08,CRU-CY:Israel,280.7,12,46.400000000000006,2,46.1,2,1505.6000000000001,12,-1224.9,12,42.7,12,25.0,3,19.392602739726026,12,30,-126.22000000000003,-1.286561786615099,68.98161800845375,30,-17.16333333333332,-0.41509492158161465,30,-13.850000000000001,-0.4684158342770623,30,3.803333333333512,0.13538719518883538,30,-130.02333333333354,-1.1138311740666138,30,-4.919999999999995,-0.7135454710729282,30,0.6204710144927503,0.673246982073329,30,-0.3418054495096996,-0.5676215832111768
1952,CRU-CY4.08,CRU-CY:Israel,525.9,12,54.0,2,58.9,2,1492.5,12,-966.6,12,54.9,12,23.39021739130435,3,19.5931693989071,12,30,118.97999999999996,1.2127643905202374,129.2391624889413,30,-9.563333333333325,-0.23128905224658233,30,-1.0500000000000043,-0.03551166974663663,30,-9.296666666666624,-0.3309332930601599,30,128.27666666666653,1.0988685382522465,30,7.280000000000001,1.055815249880269,30,-0.9893115942028992,-1.0734603705408676,30,-0.14123879032862519,-0.23454917378340587
1953,CRU-CY4.08,CRU-CY:Israel,448.90000000000003,12,37.400000000000006,2,139.8,2,1484.3999999999999,12,-1035.5,12,52.5,12,22.689130434782605,3,18.637534246575346,12,30,41.98000000000002,0.427902581224068,110.31652413250761,30,-26.16333333333332,-0.6327597668467847,30,79.85000000000001,2.7005779326370702,30,-17.39666666666676,-0.6192688621301512,30,59.37666666666655,0.50864395374288,30,4.880000000000003,0.7077442883812795,30,-1.6903985507246446,-1.8341803181682603,30,-1.0968739426603804,-1.821531297435627
1954,CRU-CY4.08,CRU-CY:Israel,501.0,12,134.20000000000002,2,54.5,2,1475.8,12,-974.8,12,53.800000000000004,12,23.583695652173915,3,19.318082191780825,12,30,94.07999999999998,0.9589584288127749,123.1200235918608,30,70.63666666666668,1.7083465688941553,30,-5.450000000000003,-0.18432247630397045,30,-25.99666666666667,-0.9254029231180347,30,120.0766666666666,1.0286241029405374,30,6.180000000000007,0.8962827258598995,30,-0.7958333333333343,-0.8635252532111397,30,-0.4163259974549014,-0.6913746464437732
1955,CRU-CY4.08,CRU-CY:Israel,296.9,12,72.6,2,52.9,2,1489.5,12,-1192.6,12,44.10000000000001,12,23.96521739130435,3,19.71123287671233,12,30,-110.02000000000004,-1.121435016347593,72.96274451980732,30,9.036666666666669,0.21855162796810226,30,-7.050000000000004,-0.2384354968702737,30,-12.296666666666624,-0.43772424456756226,30,-97.72333333333336,-0.8371366300948772,30,-3.519999999999989,-0.5105040768651833,30,-0.41431159420289987,-0.44955207240926026,30,-0.023175312523395775,-0.038486242992361724
1956,CRU-CY4.08,CRU-CY:Israel,518.7,12,144.6,2,84.69999999999999,2,1492.9,12,-974.1999999999999,12,53.8,12,22.35326086956522,3,18.76775956284153,12,30,111.78000000000003,1.1393747148457911,127.46977292833974,30,81.03666666666666,1.9598703900894623,30,24.749999999999986,0.8370607868850025,30,-8.896666666666533,-0.31669449952583634,30,120.67666666666662,1.0337639396706626,30,6.18,0.8962827258598985,30,-2.026268115942031,-2.198618246566491,30,-0.9666486263941962,-1.605271725508907
1957,CRU-CY4.08,CRU-CY:Israel,434.70000000000005,12,22.0,2,102.3,2,1478.2,12,-1043.5,12,53.0,12,23.29673913043478,3,18.836164383561645,12,30,27.78000000000003,0.28316183197724193,106.82689472132115,30,-41.563333333333325,-1.005208502078298,30,42.349999999999994,1.4323040131143383,30,-23.59666666666658,-0.8399701619121096,30,51.37666666666655,0.4401127973412119,30,5.380000000000003,0.7802590720269024,30,-1.0827898550724697,-1.1748896968911915,30,-0.8982438056740811,-1.4916747869810836
1958,CRU-CY4.08,CRU-CY:Israel,366.5,12,59.3,2,17.5,2,1530.1000000000001,12,-1163.6,12,41.4,12,24.953260869565216,3,19.21808219178082,12,30,-40.420000000000016,-0.41200148482793775,90.06684360562272,30,-4.263333333333328,-0.1031086433682045,30,-42.45,-1.4356860768997324,30,28.303333333333512,1.0075132991659548,30,-68.72333333333336,-0.5887111881388302,30,-6.219999999999999,-0.9020839085515482,30,0.5737318840579668,0.622532318898169,30,-0.5163259974549064,-0.8574403379140016
1959,CRU-CY4.08,CRU-CY:Israel,320.30000000000007,12,14.8,2,46.199999999999996,2,1479.4,12,-1159.1,12,40.400000000000006,12,24.090217391304346,3,18.224383561643837,12,30,-86.61999999999995,-0.8829185704056391,78.71326059176252,30,-48.76333333333332,-1.179340378290434,30,-13.750000000000007,-0.46503377049166855,30,-22.396666666666533,-0.797253781309147,30,-64.22333333333336,-0.5501624126628918,30,-7.219999999999992,-1.047113475842793,30,-0.2893115942029034,-0.31391983368500154,30,-1.5100246275918892,-2.507632839181088
1960,CRU-CY4.08,CRU-CY:Israel,223.49999999999997,12,25.5,2,74.3,2,1514.3,12,-1290.8,12,34.9,12,25.37391304347826,3,19.812568306010927,12,30,-183.42000000000004,-1.8696019878065397,54.92480094367442,30,-38.063333333333325,-0.9205610622529541,30,14.349999999999994,0.48532615320403183,30,12.50333333333333,0.44508095456029584,30,-195.9233333333334,-1.6783565749253537,30,-12.719999999999999,-1.8447760959446455,30,0.9943840579710113,1.0789642874746015,30,0.07816011677520152,0.12979713837666995
1961,CRU-CY4.08,CRU-CY:Israel,380.8,12,68.6,2,46.5,2,1470.1999999999998,12,-1089.3999999999999,12,46.4,12,23.294565217391302,3,18.670684931506848,12,30,-26.120000000000005,-0.2662414345300775,93.58104787181755,30,5.036666666666669,0.1218116967391378,30,-13.450000000000003,-0.45488757913548655,30,-31.596666666666806,-1.1247460325985241,30,5.476666666666688,0.04691528748664216,30,-1.2199999999999989,-0.1769360720953196,30,-1.0849637681159479,-1.177248518434222,30,-1.0637232577288778,-1.766479383277013
1962,CRU-CY4.08,CRU-CY:Israel,409.8,12,38.9,2,24.3,2,1490.8,12,-1081.0,12,47.400000000000006,12,24.347826086956523,3,19.895890410958906,12,30,2.8799999999999955,0.029355870269778782,100.70775582424064,30,-24.663333333333327,-0.5964822926359232,30,-35.650000000000006,-1.2057057394929438,30,-10.99666666666667,-0.39144816558102286,30,13.876666666666551,0.11887300170839252,30,-0.21999999999999176,-0.031906504804072866,30,-0.03170289855072639,-0.03439948083586561,30,0.16148222172317972,0.2681665681060725
1963,CRU-CY4.08,CRU-CY:Israel,332.20000000000005,12,20.6,2,58.7,2,1505.0,12,-1172.8,12,42.5,12,22.620652173913047,3,19.47232876712329,12,30,-74.71999999999997,-0.7616217453325949,81.63766833775682,30,-42.963333333333324,-1.0390674780084355,30,-1.25,-0.04227579731742439,30,3.2033333333333758,0.11402900488735006,30,-77.9233333333334,-0.6675220180007488,30,-5.119999999999997,-0.7425513845311777,30,-1.7588768115942024,-1.908483196773718,30,-0.2620794221124356,-0.4352240045321733
1964,CRU-CY4.08,CRU-CY:Israel,513.1,12,72.4,2,69.7,2,1441.2,12,-928.1,12,58.2,12,23.00108695652174,3,18.250273224043713,12,30,106.18,1.0822938559878876,126.09358104787181,30,8.83666666666668,0.2137146314066543,30,9.75,0.32975121907591026,30,-60.59666666666658,-2.157058563836739,30,166.77666666666653,1.4286747284352745,30,10.580000000000005,1.5344128219413806,30,-1.3784420289855106,-1.4956894267433576,30,-1.4841349651920126,-2.4646389922974272
1965,CRU-CY4.08,CRU-CY:Israel,533.9,12,129.3,2,76.3,2,1499.8,12,-965.8999999999999,12,55.800000000000004,12,23.47717391304348,3,18.932602739726025,12,30,126.97999999999996,1.2943084746029565,131.20515088960974,30,65.73666666666668,1.5898401531386737,30,16.349999999999994,0.5529674289119109,30,-1.9966666666666697,-0.07107531105881569,30,128.9766666666667,1.104865014437394,30,8.180000000000007,1.186341860442391,30,-0.9023550724637701,-0.9791075088196429,30,-0.8018054495097005,-1.331523763974191
1966,CRU-CY4.08,CRU-CY:Israel,340.5,12,75.0,2,76.2,2,1481.3,12,-1140.8,12,46.4,12,24.156521739130437,3,19.62876712328767,12,30,-66.42000000000002,-0.6770197580967744,83.6773813034503,30,11.436666666666675,0.27659558670548107,30,16.25,0.5495853651265171,30,-20.49666666666667,-0.7296195120211304,30,-45.9233333333334,-0.39339739239407634,30,-1.2199999999999989,-0.1769360720953196,30,-0.22300724637681313,-0.24197577662256295,30,-0.10564106594805622,-0.17543356664315085
1967,CRU-CY4.08,CRU-CY:Israel,609.9000000000001,12,56.900000000000006,2,122.4,2,1435.4,12,-825.5,12,59.00000000000001,12,21.856521739130432,3,18.01808219178082,12,30,202.98000000000008,2.068977273388788,149.88204069595992,30,-6.66333333333332,-0.16115260210558296,30,62.45,2.1120988339785227,30,-66.39666666666653,-2.363521070084382,30,269.37666666666655,2.3075868092866685,30,11.38000000000001,1.6504364757743777,30,-2.5230072463768174,-2.7376089691489995,30,-1.7163259974549057,-2.8502286355566424
1968,CRU-CY4.08,CRU-CY:Israel,428.90000000000003,12,99.69999999999999,2,52.5,2,1465.6,12,-1036.6999999999998,12,53.00000000000001,12,23.858695652173914,3,18.877049180327866,12,30,21.980000000000018,0.22404237101727056,105.40155313083652,30,36.13666666666666,0.8739646620443363,30,-7.450000000000003,-0.25196375201184945,30,-36.196666666666715,-1.2884921582432045,30,58.17666666666673,0.49836428028263136,30,5.38000000000001,0.7802590720269034,30,-0.5208333333333357,-0.5651343280177634,30,-0.85735900890786,-1.423779166525064
1969,CRU-CY4.08,CRU-CY:Israel,561.0999999999999,12,73.0,2,120.9,2,1456.1,12,-895.0,12,57.49999999999999,12,23.618478260869566,3,19.179178082191783,12,30,154.1799999999999,1.5715583604842003,137.8895114518824,30,9.436666666666675,0.22822562109099884,30,60.95,2.0613678771976134,30,-45.696666666666715,-1.626663504683312,30,199.87666666666655,1.7122223880471765,30,9.879999999999995,1.432892124837507,30,-0.7610507246376841,-0.8257841085226514,30,-0.5552301070439434,-0.9220467165133681
1970,CRU-CY4.08,CRU-CY:Israel,396.00000000000006,12,72.2,2,106.4,2,1459.7,12,-1063.7,12,48.0,12,24.48913043478261,3,18.89123287671233,12,30,-10.919999999999959,-0.11130767477291098,97.31642583308759,30,8.636666666666677,0.20887763484520602,30,46.45,1.5709686283154904,30,-42.09666666666658,-1.4985143628744244,30,31.176666666666506,0.26707162742699947,30,0.38000000000000256,0.055111235570673746,30,0.10960144927535964,0.1189239194611259,30,-0.8431753125233961,-1.4002249130481674
1971,CRU-CY4.08,CRU-CY:Israel,451.90000000000003,12,47.3,2,151.0,2,1438.8,12,-986.9,12,54.00000000000001,12,23.220652173913045,3,18.529041095890413,12,30,44.98000000000002,0.4584816127550876,111.05376978275828,30,-16.26333333333333,-0.3933284370550979,30,91.05,3.0793690766011927,30,-62.99666666666667,-2.242491325042664,30,107.97666666666657,0.9249707288830141,30,6.38000000000001,0.9252886393181491,30,-1.1588768115942045,-1.2574484508972597,30,-1.2053670933453127,-2.0017011983183877
1972,CRU-CY4.08,CRU-CY:Israel,467.6,12,56.0,2,94.7,2,1437.6,12,-970.0,12,55.699999999999996,12,23.315217391304348,3,18.31639344262295,12,30,60.68000000000001,0.6185118777674234,114.91202201907008,30,-7.5633333333333255,-0.1829190866321001,30,34.75,1.175267165424398,30,-64.19666666666672,-2.2852077056456266,30,124.87666666666655,1.0697427967815378,30,8.079999999999998,1.1718389037132653,30,-1.064311594202902,-1.1548397137754283,30,-1.4180147466127764,-2.3548359941121975
1973,CRU-CY4.08,CRU-CY:Israel,308.7,12,55.8,2,70.5,2,1481.0,12,-1172.3000000000002,12,42.9,12,23.268478260869564,3,18.61808219178082,12,30,-98.22000000000003,-1.0011574923255824,75.86257741079328,30,-7.763333333333328,-0.1877560831935484,30,10.549999999999997,0.3568077293590618,30,-20.796666666666624,-0.740298607171869,30,-77.42333333333363,-0.6632388207256465,30,-4.719999999999999,-0.6845395576146797,30,-1.1110507246376855,-1.2055543769505883,30,-1.1163259974549042,-1.8538344867353191
1974,CRU-CY4.08,CRU-CY:Israel,575.6,12,89.0,2,83.5,2,1447.7,12,-872.1,12,57.5,12,23.131521739130434,3,18.542191780821916,12,30,168.68,1.7193570128841296,141.45286542809396,30,25.436666666666675,0.6151853460068567,30,23.549999999999997,0.7964760214602754,30,-54.09666666666658,-1.9256781689040339,30,222.77666666666653,1.9083928232469514,30,9.880000000000003,1.4328921248375082,30,-1.2480072463768153,-1.3541601341615186,30,-1.1922164084138096,-1.979862422453817
1975,CRU-CY4.08,CRU-CY:Israel,412.29999999999995,12,52.900000000000006,2,48.099999999999994,2,1451.1000000000001,12,-1038.8,12,49.49999999999999,12,23.982608695652175,3,18.4572602739726,12,30,5.379999999999939,0.05483839654562788,101.3221271994495,30,-10.66333333333332,-0.2578925333345474,30,-11.850000000000009,-0.40077455856918354,30,-50.69666666666649,-1.804648423862308,30,56.0766666666666,0.4803748517271923,30,1.8799999999999955,0.2726555865075413,30,-0.39692028985507477,-0.4306815000650161,30,-1.277147915263125,-2.12090451657921
1976,CRU-CY4.08,CRU-CY:Israel,377.5,12,51.0,2,89.8,2,1416.8,12,-1039.3000000000002,12,50.50000000000001,12,22.932608695652174,3,18.389890710382517,12,30,-29.420000000000016,-0.2998783692141992,92.77007765654183,30,-12.563333333333325,-0.3038440006683057,30,29.849999999999994,1.0095460399400944,30,-84.99666666666667,-3.0256249694302815,30,55.57666666666637,0.47609165445208607,30,2.8800000000000097,0.41768515379878907,30,-1.4469202898550755,-1.569992305348823,30,-1.3445174788532093,-2.2327822481955533
1977,CRU-CY4.08,CRU-CY:Israel,417.6,12,88.7,2,135.60000000000002,2,1472.0,12,-1054.4,12,48.900000000000006,12,22.969565217391303,3,18.60876712328767,12,30,10.680000000000007,0.1088613522504299,102.62459451489235,30,25.136666666666677,0.6079298511646845,30,75.65000000000002,2.558531253650525,30,-29.796666666666624,-1.0606714616940762,30,40.47666666666646,0.34673909674393827,30,1.2800000000000082,0.18563784613279571,30,-1.4099637681159471,-1.529892339117304,30,-1.1256410659480558,-1.8693036196393957
1978,CRU-CY4.08,CRU-CY:Israel,442.0,12,67.4,2,77.39999999999999,2,1465.9,12,-1023.9000000000001,12,49.699999999999996,12,24.13478260869565,3,18.869589041095892,12,30,35.079999999999984,0.3575708087027225,108.62085913693109,30,3.83666666666668,0.09278971737044873,30,17.44999999999999,0.5901701305512441,30,-35.89666666666653,-1.2778130630924578,30,70.97666666666646,0.6080141305252981,30,2.0799999999999983,0.30166149996579084,30,-0.24474637681159805,-0.265563992052872,30,-0.8648191481398335,-1.4361678983252821
1979,CRU-CY4.08,CRU-CY:Israel,291.1,12,40.3,2,55.099999999999994,2,1480.7000000000003,12,-1189.6000000000001,12,43.699999999999996,12,24.289130434782606,3,19.343561643835617,12,30,-115.82,-1.1805544773075638,71.53740292932272,30,-23.26333333333333,-0.5626233167057857,30,-4.8500000000000085,-0.16403009359160692,30,-21.09666666666635,-0.7509777023225995,30,-94.72333333333358,-0.8114374464442535,30,-3.9200000000000017,-0.5685159037816835,30,-0.0903985507246432,-0.09808766249769736,30,-0.3908465454001089,-0.6490620182061588
1980,CRU-CY4.08,CRU-CY:Israel,656.5,12,162.6,2,96.0,2,1456.3,12,-799.8,12,61.900000000000006,12,23.497826086956525,3,18.74590163934426,12,30,249.57999999999998,2.543971563170625,161.33392312985353,30,99.03666666666666,2.3952000806198024,30,36.05,1.2192339946345194,30,-45.49666666666667,-1.6195441079161503,30,295.0766666666666,2.5277431492270277,30,14.280000000000008,2.0710222209189904,30,-0.8817028985507243,-0.9566987041608491,30,-0.9885065498914649,-1.641570237305678
1981,CRU-CY4.08,CRU-CY:Israel,485.4,12,34.4,2,59.4,2,1463.1,12,-977.6999999999998,12,52.7,12,23.294565217391302,3,18.766027397260274,12,30,78.47999999999996,0.7999474648514727,119.28634621055735,30,-29.163333333333327,-0.7053147152685082,30,-0.5500000000000043,-0.018601350819666875,30,-38.696666666666715,-1.3774846178327065,30,117.17666666666673,1.003781558744934,30,5.080000000000005,0.7367502018395291,30,-1.0849637681159479,-1.177248518434222,30,-0.9683807919754521,-1.608148258258829
1982,CRU-CY4.08,CRU-CY:Israel,372.6,12,67.9,2,79.30000000000001,2,1433.1000000000001,12,-1060.5,12,48.00000000000001,12,22.611956521739128,3,18.04054794520548,12,30,-34.31999999999999,-0.3498241207148643,91.5659097611324,30,4.33666666666668,0.1048822087740693,30,19.35000000000001,0.6544293424737299,30,-68.69666666666649,-2.4453941329067224,30,34.37666666666655,0.2944840899876671,30,0.38000000000000966,0.05511123557067478,30,-1.767572463768122,-1.9179184829458478,30,-1.6938602440302475,-2.812920726787989
1983,CRU-CY4.08,CRU-CY:Israel,551.3,12,96.1,2,97.4,2,1408.7,12,-857.4,12,59.39999999999999,12,22.1,3,17.94739726027397,12,30,144.37999999999994,1.47166685748287,135.4811756610636,30,32.53666666666667,0.7868987239382684,30,37.45,1.266582887630035,30,-93.09666666666658,-3.313960538500265,30,237.47666666666657,2.034318823135017,30,11.779999999999994,1.7084483026908737,30,-2.2795289855072483,-2.473420956329562,30,-1.787010928961756,-2.9676120558287447
1984,CRU-CY4.08,CRU-CY:Israel,358.29999999999995,12,61.199999999999996,2,124.1,2,1465.1,12,-1106.8,12,42.800000000000004,12,23.644565217391307,3,18.48989071038251,12,30,-48.62000000000006,-0.49558417101272517,88.05170549493756,30,-2.3633333333333297,-0.057157176034446415,30,64.14999999999999,2.1695939183302193,30,-36.696666666666715,-1.306290650161105,30,-11.923333333333403,-0.10213997768698681,30,-4.819999999999993,-0.6990425143438034,30,-0.7349637681159429,-0.7974782500062813,30,-1.244517478853215,-2.0667165567253423
1985,CRU-CY4.08,CRU-CY:Israel,397.5,12,61.4,2,53.5,2,1476.1,12,-1078.6,12,48.7,12,23.60108695652174,3,19.00328767123288,12,30,-9.420000000000016,-0.09601815900740175,97.6850486582129,30,-2.163333333333327,-0.05232017947299812,30,-6.450000000000003,-0.21814311415790996,30,-25.696666666666715,-0.9147238279672961,30,16.276666666666642,0.13943234862889375,30,1.0800000000000054,0.15663193267454617,30,-0.7784420289855092,-0.8446546808668955,30,-0.7311205180028466,-1.2141403437020828
1986,CRU-CY4.08,CRU-CY:Israel,328.1,12,43.0,2,32.2,2,1474.6,12,-1146.4999999999998,12,46.10000000000001,12,23.546739130434784,3,18.841369863013696,12,30,-78.82,-0.8034130884249886,80.63009928241424,30,-20.563333333333325,-0.4973238631262346,30,-27.75,-0.9385227004468215,30,-27.196666666666715,-0.9681193037209973,30,-51.62333333333322,-0.4422258413302633,30,-1.519999999999989,-0.2204449422826919,30,-0.8327898550724662,-0.9036252194426624,30,-0.8930383262220296,-1.483030271534694
1987,CRU-CY4.08,CRU-CY:Israel,519.1,12,232.8,2,74.39999999999999,2,1453.5,12,-934.4,12,54.0,12,22.131521739130438,3,18.81616438356164,12,30,112.18,1.1434519190499268,127.56807234837314,30,169.23666666666668,4.0929858736881295,30,14.449999999999989,0.48870821698942557,30,-48.296666666666624,-1.7192156626563908,30,160.47666666666657,1.3747064427689613,30,6.380000000000003,0.9252886393181481,30,-2.2480072463768117,-2.439218043955616,30,-0.9182438056740843,-1.5248879252751328
1988,CRU-CY4.08,CRU-CY:Israel,567.0,12,69.9,2,73.0,2,1483.9,12,-916.9000000000001,12,61.1,12,23.664130434782606,3,18.855464480874314,12,30,160.07999999999998,1.6316971224952064,139.3394278973754,30,6.33666666666668,0.15325217438855152,30,13.049999999999997,0.44135932399391054,30,-17.896666666666533,-0.6370673540480435,30,177.97666666666646,1.5246183473976092,30,13.480000000000004,1.9549985670859928,30,-0.7153985507246432,-0.7762488561190104,30,-0.8789437083614118,-1.4596239469243737
1989,CRU-CY4.08,CRU-CY:Israel,380.3,12,59.7,2,62.7,2,1484.3000000000002,12,-1104.0,12,49.699999999999996,12,25.00978260869565,3,18.822191780821917,12,30,-26.620000000000005,-0.2713379397852474,93.45817359677578,30,-3.8633333333333226,-0.09343465024530792,30,2.75,0.09300675409833366,30,-17.496666666666442,-0.6228285605137199,30,-9.123333333333449,-0.07815407294640335,30,2.0799999999999983,0.30166149996579084,30,0.630253623188402,0.6838616790169663,30,-0.9122164084138085,-1.5148784863371987
1990,CRU-CY4.08,CRU-CY:Israel,413.4,12,84.2,2,79.8,2,1460.4,12,-1047.0,12,49.5,12,23.359782608695657,3,19.10054794520548,12,30,6.479999999999961,0.06605070810700198,101.59245060454143,30,20.636666666666677,0.49909742853209943,30,19.849999999999994,0.6713396614006991,30,-41.39666666666653,-1.4735964741893621,30,47.87666666666655,0.4101304164154821,30,1.8800000000000026,0.27265558650754235,30,-1.019746376811593,-1.1064838721432948,30,-0.6338602440302452,-1.0526243972036515
1991,CRU-CY4.08,CRU-CY:Israel,351.9,12,31.299999999999997,2,98.0,2,1484.1,12,-1132.2,12,48.1,12,24.28804347826087,3,19.031780821917813,12,30,-55.02000000000004,-0.5608194382789001,86.47891477440282,30,-32.26333333333333,-0.7802881619709557,30,38.05,1.2868752703423985,30,-17.696666666666715,-0.6299479572808898,30,-37.323333333333494,-0.3197263992622839,30,0.480000000000004,0.06961419229979852,30,-0.09148550724637872,-0.09926707326920876,30,-0.7026273673179126,-1.1668229959954954
1992,CRU-CY4.08,CRU-CY:Israel,716.9,12,113.0,2,35.2,2,1416.9,12,-700.0,12,63.0,12,22.25869565217391,3,17.981967213114757,12,30,309.97999999999996,3.159629397995153,176.17713555490022,30,49.436666666666675,1.1956249333806435,30,-24.75,-0.837060786885003,30,-84.89666666666653,-3.0220652710466966,30,394.87666666666655,3.382669325337837,30,15.380000000000003,2.2305547449393597,30,-2.1208333333333407,-2.30122698368833,30,-1.752440976120969,-2.9102032246027627
1993,CRU-CY4.08,CRU-CY:Israel,460.30000000000007,12,58.800000000000004,2,32.9,2,1463.5,12,-1003.1999999999999,12,50.49999999999999,12,23.120652173913044,3,18.934794520547946,12,30,53.38000000000005,0.5441029010419428,113.11805760346016,30,-4.763333333333321,-0.11520113477182488,30,-27.050000000000004,-0.914848253949064,30,-38.296666666666624,-1.363245824298383,30,91.67666666666662,0.7853384977146156,30,2.8799999999999955,0.417685153798787,30,-1.258876811594206,-1.3659542418766712,30,-0.7996136686877797,-1.3278839679967567
1994,CRU-CY4.08,CRU-CY:Israel,363.3,12,45.2,2,66.10000000000001,2,1514.7,12,-1151.3999999999999,12,50.900000000000006,12,24.61413043478261,3,19.553972602739726,12,30,-43.620000000000005,-0.44461911846102525,89.28044824535534,30,-18.363333333333323,-0.4441169009503041,30,6.150000000000006,0.2079969228017282,30,12.903333333333421,0.4593197480946194,30,-56.52333333333331,-0.48420117462628587,30,3.2800000000000082,0.47569698071528715,30,0.23460144927535964,0.2545561581853885,30,-0.18043558649599944,-0.2996416043729287
1995,CRU-CY4.08,CRU-CY:Israel,493.6,12,205.9,2,48.7,2,1499.7,12,-1006.0999999999999,12,51.199999999999996,12,23.84021739130435,3,19.161369863013697,12,30,86.68,0.8835301510362601,121.3014843212425,30,142.33666666666667,3.442409836173343,30,-11.25,-0.38048217585681954,30,-2.0966666666665787,-0.07463500944239254,30,88.77666666666664,0.7604959535190111,30,3.5799999999999983,0.5192058509026595,30,-0.5393115942028999,-0.5851843111335229,30,-0.5730383262220293,-0.9516200588299889
1996,CRU-CY4.08,CRU-CY:Israel,388.2,12,75.4,2,108.5,2,1486.5,12,-1098.3,12,51.1,12,23.87173913043478,3,19.642622950819675,12,30,-18.720000000000027,-0.19081315675356267,95.39958714243586,30,11.83666666666668,0.28626957982837764,30,48.55,1.6419919678087633,30,-15.296666666666624,-0.5445151960749647,30,-3.423333333333403,-0.029325624010214418,30,3.480000000000004,0.5047028941735356,30,-0.5077898550724704,-0.5509813987595842,30,-0.09178523841605113,-0.15242379084320545
1997,CRU-CY4.08,CRU-CY:Israel,393.0,12,47.2,2,93.2,2,1469.9,12,-1076.9,12,53.0,12,22.705434782608698,3,18.88657534246575,12,30,-13.920000000000016,-0.14188670630393116,96.57918018283692,30,-16.363333333333323,-0.39574693533582184,30,33.25,1.124536208643489,30,-31.896666666666533,-1.1354251277492546,30,17.97666666666646,0.15399521936424665,30,5.380000000000003,0.7802590720269024,30,-1.6740942028985515,-1.8164891565955237,30,-0.8478328467699754,-1.4079594795002117
